Node Number	Equivalent (von-Mises) Stress (MPa)
8033	11.146
8034	11.269
8035	10.815
8036	10.766
8037	10.997
8038	10.528
8039	10.586
8040	10.63
8041	10.247
8042	10.173
8043	10.45
8044	10.531
8045	10.062
8046	9.8068
8047	9.9061
8048	9.9714
8049	9.5549
8050	9.3219
8051	9.2964
8052	9.5126
8053	9.4606
8054	9.7309
8055	9.2617
8056	9.116
8057	9.1832
8058	9.1968
8059	8.9992
8060	9.1079
8061	9.1071
8062	9.0049
8063	8.8964
8064	8.9825
8065	8.9087
8066	9.0954
8067	9.0289
8068	9.0861
8069	9.1301
8070	9.1484
8071	9.6684
8072	9.8493
8073	9.8416
8074	9.6394
8075	9.6237
8076	9.4953
8077	10.041
8078	10.253
8079	10.284
8080	10.055
8081	9.7898
8082	10.535
8083	10.522
8084	11.09
8085	11.435
8086	10.963
8087	10.622
8088	11.204
8089	11.62
8090	10.588
8091	8.5729
8092	10.411
8093	10.059
8094	5.6543
8095	5.558
8096	7.3188
8097	7.1089
8098	9.8775
8099	10.339
8100	8.6185
8101	8.4805
8102	11.09
8103	11.315
8104	9.5086
8105	11.656
8106	11.367
8107	11.908
8108	12.051
8109	12.325
8110	11.142
8111	11.27
8112	11.585
8113	10.258
8114	10.218
8115	10.078
8116	10.544
8117	10.255
8118	9.3728
8119	9.1407
8120	9.1595
8121	8.2546
8122	7.9978
8123	8.1703
8124	7.8376
8125	7.8729
8126	8.1731
8127	7.8288
8128	8.1566
8129	7.906
8130	8.3122
8131	7.9787
8132	8.4077
8133	7.938
8134	8.2741
8135	8.9551
8136	9.0615
8137	8.7705
8138	8.9181
8139	8.6474
8140	8.624
8141	8.8735
8142	9.2109
8143	8.9116
8144	9.3723
8145	9.2399
8146	9.4956
8147	9.6786
8148	9.0789
8149	9.5281
8150	11.96
8151	11.579
8152	12.088
8153	12.39
8154	12.083
8155	12.338
8156	11.669
8157	13.538
8158	13.631
8159	13.627
8160	13.704
8161	13.655
8162	13.656
8163	13.512
8164	13.488
8165	13.304
8166	13.395
8167	13.462
8168	13.377
8169	12.998
8170	12.869
8171	13.08
8172	13.196
8173	12.918
8174	12.951
8175	12.73
8176	10.344
8177	10.235
8178	10.321
8179	10.01
8180	9.0717
8181	9.3189
8182	9.3672
8183	9.0377
8184	8.7696
8185	7.674
8186	7.4953
8187	7.4089
8188	6.0366
8189	6.3386
8190	6.4086
8191	5.6368
8192	5.2447
8193	5.5372
8194	5.947
8195	4.8664
8196	4.7426
8197	4.4432
8198	5.1472
8199	3.3663
8200	3.7805
8201	3.9437
8202	2.7979
8203	2.6846
8204	2.2695
8205	3.2107
8206	2.3759
8207	1.6451
8208	2.153
8209	3.9786
8210	4.7595
8211	3.4891
8212	7.262
8213	7.0022
8214	7.0884
8215	7.4265
8216	7.21
8217	6.8299
8218	6.8059
8219	7.4773
8220	7.0251
8221	7.7283
8222	6.4086
8223	6.3045
8224	5.7835
8225	5.2754
8226	5.5839
8227	5.5775
8228	8.7772
8229	9.0125
8230	11.135
8231	11.361
8232	9.4692
8233	9.3983
8234	9.3781
8235	9.3401
8236	8.0476
8237	11.594
8238	11.68
8239	11.376
8240	11.453
8241	0.8319
8242	1.019
8243	0.61647
8244	0.78545
8245	1.1282
8246	1.53
8247	1.3209
8248	1.2939
8249	9.1779
8250	9.4723
8251	9.263
8252	9.3984
8253	10.343
8254	10.423
8255	10.646
8256	13.779
8257	13.725
8258	13.792
8259	13.744
8260	13.848
8261	13.859
8262	13.896
8263	13.979
8264	13.951
8265	13.588
8266	13.82
8267	13.425
8268	13.263
8269	12.345
8270	12.555
8271	11.91
8272	13.123
8273	11.271
8274	11.108
8275	11.484
8276	10.919
8277	9.8819
8278	6.347
8279	6.7209
8280	6.3454
8281	7.6966
8282	8.0225
8283	8.7904
8284	8.8457
8285	9.3399
8286	9.4442
8287	9.0405
8288	8.9053
8289	8.8755
8290	10.425
8291	10.366
8292	9.8512
8293	9.9537
8294	9.7695
8295	9.8701
8296	12.93
8297	13.
8298	13.109
8299	13.069
8300	12.881
8301	12.824
8302	13.64
8303	13.527
8304	13.795
8305	6.86
8306	8.6494
8307	6.9715
8308	5.8115
8309	4.3573
8310	4.8823
8311	15.577
8312	15.497
8313	15.465
8314	15.408
8315	15.673
8316	15.666
8317	15.749
8318	15.583
8319	15.604
8320	15.52
8321	15.437
8322	15.515
8323	15.676
8324	15.603
8325	15.572
8326	15.511
8327	15.844
8328	15.769
8329	15.939
8330	15.855
8331	9.4667
8332	9.489
8333	9.3649
8334	8.251
8335	8.1504
8336	8.4608
8337	7.7993
8338	8.1644
8339	8.484
8340	8.1867
8341	7.5963
8342	7.2574
8343	7.5777
8344	7.93
8345	13.834
8346	13.885
8347	11.913
8348	11.731
8349	3.64
8350	4.0987
8351	4.1387
8352	4.2305
8353	5.2995
8354	3.5889
8355	3.5402
8356	3.1003
8357	3.3592
8358	0.7252
8359	0.59406
8360	0.57527
8361	0.59154
8362	0.48776
8363	0.38555
8364	0.49715
8365	0.38893
8366	4.7039
8367	4.4872
8368	4.8923
8369	5.0863
8370	4.3627
8371	4.4678
8372	8.6792
8373	8.3296
8374	8.58
8375	8.6977
8376	8.4092
8377	1.3233
8378	1.2331
8379	1.0796
8380	1.4801
8381	1.3151
8382	1.5529
8383	1.1666
8384	1.1127
8385	0.97848
8386	0.85142
8387	1.2405
8388	0.97044
8389	1.3806
8390	0.83895
8391	0.73522
8392	0.55315
8393	0.98126
8394	1.1099
8395	0.71372
8396	0.61686
8397	0.60315
8398	0.4604
8399	0.81807
8400	0.64067
8401	0.46666
8402	0.82413
8403	0.62353
8404	0.48038
8405	0.69084
8406	0.85519
8407	0.80239
8408	0.43154
8409	0.63707
8410	0.71021
8411	0.49731
8412	0.94518
8413	0.92415
8414	0.3964
8415	0.77279
8416	0.51547
8417	0.49776
8418	0.92824
8419	0.68933
8420	0.7031
8421	0.70721
8422	0.47996
8423	0.95168
8424	0.94587
8425	0.4862
8426	0.71334
8427	0.9584
8428	0.72255
8429	1.0643
8430	0.80907
8431	0.78898
8432	0.55983
8433	0.5253
8434	0.98396
8435	0.76398
8436	0.68439
8437	0.81474
8438	1.0697
8439	0.98361
8440	0.60276
8441	0.61264
8442	1.0729
8443	0.8136
8444	0.91055
8445	0.67352
8446	1.1257
8447	0.95812
8448	0.98713
8449	0.74563
8450	1.2055
8451	1.1862
8452	1.0279
8453	1.0599
8454	0.81936
8455	1.3016
8456	0.77829
8457	1.2442
8458	0.83807
8459	1.2997
8460	1.093
8461	1.1657
8462	0.95177
8463	1.3566
8464	1.1447
8465	0.97514
8466	1.3686
8467	1.2064
8468	1.3779
8469	1.0972
8470	1.5519
8471	1.3275
8472	1.4418
8473	1.4142
8474	1.2784
8475	1.6636
8476	1.1983
8477	1.6185
8478	1.6107
8479	1.2878
8480	1.7761
8481	1.4986
8482	2.2546
8483	2.3758
8484	2.5705
8485	2.0643
8486	2.1248
8487	2.4164
8488	1.9219
8489	2.6693
8490	2.4982
8491	2.1972
8492	2.7055
8493	2.362
8494	2.7905
8495	2.5669
8496	3.1127
8497	2.8258
8498	3.134
8499	2.8142
8500	3.3507
8501	3.131
8502	3.4629
8503	3.7101
8504	3.7016
8505	3.9745
8506	3.8981
8507	4.1219
8508	4.0281
8509	4.2095
8510	4.0825
8511	4.0763
8512	4.2094
8513	4.113
8514	2.79
8515	2.8813
8516	2.5027
8517	3.0638
8518	1.8504
8519	2.0052
8520	2.0453
8521	1.7596
8522	1.4386
8523	1.619
8524	1.4238
8525	1.5311
8526	1.3318
8527	1.0138
8528	2.2617
8529	1.762
8530	2.2623
8531	1.7441
8532	2.814
8533	2.7275
8534	2.2983
8535	3.4136
8536	3.2395
8537	3.2634
8538	4.5604
8539	4.9921
8540	4.8242
8541	4.1095
8542	3.9889
8543	3.6578
8544	3.7876
8545	4.412
8546	5.228
8547	5.4078
8548	5.9473
8549	5.7832
8550	5.9643
8551	6.1228
8552	6.8862
8553	7.0669
8554	6.9511
8555	6.7596
8556	7.4775
8557	7.3694
8558	7.671
8559	8.8668
8560	8.7005
8561	8.595
8562	8.5568
8563	8.9871
8564	9.0979
8565	9.7599
8566	10.04
8567	9.8005
8568	9.9928
8569	9.5383
8570	10.147
8571	10.047
8572	10.282
8573	11.145
8574	10.915
8575	10.91
8576	11.228
8577	11.141
8578	11.384
8579	11.362
8580	12.162
8581	12.011
8582	12.181
8583	12.008
8584	12.168
8585	12.313
8586	12.846
8587	12.966
8588	12.873
8589	12.96
8590	12.722
8591	12.608
8592	12.725
8593	12.595
8594	12.743
8595	13.389
8596	13.23
8597	13.304
8598	13.373
8599	13.516
8600	13.635
8601	13.588
8602	13.605
8603	13.446
8604	13.452
8605	13.755
8606	13.866
8607	13.866
8608	13.725
8609	13.663
8610	13.12
8611	13.177
8612	13.089
8613	13.139
8614	13.855
8615	13.808
8616	13.972
8617	13.976
8618	13.868
8619	13.78
8620	13.81
8621	13.94
8622	13.995
8623	13.762
8624	13.699
8625	13.553
8626	13.935
8627	13.66
8628	13.862
8629	14.017
8630	13.667
8631	13.395
8632	13.954
8633	13.481
8634	13.93
8635	12.211
8636	12.792
8637	12.677
8638	12.854
8639	13.21
8640	12.802
8641	13.37
8642	13.045
8643	13.207
8644	13.482
8645	12.626
8646	12.948
8647	13.49
8648	13.51
8649	13.919
8650	13.937
8651	13.389
8652	13.863
8653	13.232
8654	13.516
8655	13.09
8656	13.387
8657	13.67
8658	13.349
8659	13.396
8660	13.029
8661	12.925
8662	13.856
8663	12.556
8664	13.016
8665	12.744
8666	11.992
8667	11.85
8668	12.254
8669	12.413
8670	11.702
8671	12.126
8672	11.737
8673	11.612
8674	12.025
8675	12.103
8676	11.437
8677	11.62
8678	11.815
8679	11.24
8680	10.924
8681	10.761
8682	11.061
8683	11.262
8684	10.759
8685	10.901
8686	10.597
8687	9.9225
8688	10.135
8689	10.11
8690	9.7601
8691	9.9248
8692	9.6069
8693	9.4551
8694	9.5672
8695	9.7472
8696	9.2983
8697	9.3906
8698	9.1254
8699	8.9421
8700	9.0052
8701	9.2007
8702	9.2344
8703	8.7166
8704	8.7946
8705	8.3976
8706	8.5404
8707	8.5167
8708	8.2449
8709	8.0639
8710	7.9399
8711	8.3821
8712	8.1132
8713	8.3858
8714	8.5115
8715	7.8379
8716	7.7379
8717	8.1719
8718	7.6568
8719	7.5295
8720	7.2797
8721	7.5305
8722	7.4535
8723	5.3101
8724	5.4897
8725	5.6789
8726	5.6001
8727	6.1782
8728	6.2481
8729	6.5595
8730	6.3263
8731	6.7308
8732	6.7302
8733	6.4622
8734	6.4815
8735	6.6346
8736	6.9368
8737	7.0522
8738	6.9704
8739	7.3358
8740	7.1184
8741	7.0315
8742	7.7321
8743	7.4343
8744	7.5568
8745	7.864
8746	7.6119
8747	7.8889
8748	8.014
8749	8.1759
8750	8.072
8751	8.3218
8752	8.0368
8753	7.9345
8754	9.1008
8755	9.2275
8756	9.482
8757	9.4047
8758	9.5075
8759	9.5859
8760	9.7539
8761	9.6491
8762	9.5708
8763	9.6709
8764	10.452
8765	10.579
8766	10.56
8767	10.806
8768	10.937
8769	10.984
8770	10.675
8771	10.84
8772	11.077
8773	11.248
8774	11.285
8775	11.126
8776	10.857
8777	11.412
8778	11.571
8779	11.641
8780	11.316
8781	11.455
8782	11.513
8783	11.783
8784	12.094
8785	12.022
8786	11.987
8787	11.81
8788	12.501
8789	12.266
8790	12.407
8791	13.374
8792	13.166
8793	13.272
8794	13.798
8795	13.819
8796	13.529
8797	13.515
8798	13.823
8799	13.869
8800	13.544
8801	14.062
8802	14.085
8803	13.73
8804	13.422
8805	13.582
8806	13.323
8807	13.75
8808	13.427
8809	13.779
8810	13.508
8811	13.934
8812	13.708
8813	14.123
8814	14.014
8815	14.31
8816	14.697
8817	14.608
8818	14.419
8819	14.925
8820	15.297
8821	15.062
8822	15.009
8823	15.443
8824	15.272
8825	15.613
8826	15.411
8827	15.26
8828	15.61
8829	15.36
8830	15.746
8831	15.866
8832	15.766
8833	15.55
8834	15.788
8835	15.829
8836	15.652
8837	15.953
8838	15.623
8839	15.945
8840	15.826
8841	15.989
8842	15.733
8843	15.91
8844	16.029
8845	15.867
8846	15.752
8847	15.93
8848	16.062
8849	15.789
8850	16.031
8851	16.132
8852	15.987
8853	15.886
8854	16.087
8855	16.133
8856	16.007
8857	16.23
8858	16.176
8859	15.934
8860	16.157
8861	16.039
8862	16.255
8863	16.169
8864	16.172
8865	16.271
8866	16.067
8867	16.057
8868	16.284
8869	16.076
8870	16.27
8871	16.179
8872	16.117
8873	16.046
8874	16.224
8875	16.141
8876	16.196
8877	16.012
8878	16.075
8879	16.027
8880	16.004
8881	15.911
8882	16.108
8883	16.023
8884	15.918
8885	16.1
8886	16.014
8887	15.921
8888	15.956
8889	16.127
8890	16.024
8891	16.01
8892	16.101
8893	15.93
8894	16.129
8895	16.03
8896	15.944
8897	15.996
8898	15.905
8899	16.067
8900	15.965
8901	15.92
8902	16.086
8903	16.106
8904	16.101
8905	16.19
8906	16.032
8907	16.127
8908	16.187
8909	16.023
8910	15.886
8911	15.817
8912	15.973
8913	15.903
8914	15.794
8915	15.955
8916	15.864
8917	15.762
8918	15.915
8919	15.796
8920	15.844
8921	15.718
8922	15.795
8923	15.876
8924	15.803
8925	15.795
8926	15.896
8927	15.835
8928	15.779
8929	15.771
8930	15.851
8931	15.713
8932	15.779
8933	15.698
8934	15.855
8935	15.777
8936	15.696
8937	15.868
8938	15.709
8939	15.638
8940	15.795
8941	15.723
8942	15.627
8943	15.657
8944	15.778
8945	15.662
8946	15.771
8947	15.806
8948	15.732
8949	15.603
8950	15.762
8951	15.686
8952	15.684
8953	15.684
8954	15.677
8955	15.598
8956	15.762
8957	15.775
8958	15.683
8959	15.673
8960	15.677
8961	15.753
8962	15.592
8963	15.586
8964	15.755
8965	15.599
8966	15.761
8967	15.75
8968	15.584
8969	15.676
8970	15.663
8971	15.589
8972	15.756
8973	15.675
8974	15.579
8975	15.745
8976	15.667
8977	15.596
8978	15.759
8979	15.682
8980	15.684
8981	15.696
8982	15.609
8983	15.776
8984	15.691
8985	15.613
8986	15.788
8987	15.695
8988	15.526
8989	15.443
8990	15.522
8991	15.612
8992	15.661
8993	15.577
8994	15.755
8995	15.676
8996	15.661
8997	15.546
8998	15.747
8999	15.66
9000	15.615
9001	15.578
9002	15.735
9003	15.763
9004	15.449
9005	15.658
9006	15.542
9007	15.552
9008	4.9332
9009	4.6058
9010	5.8816
9011	5.7101
9012	6.8381
9013	5.2829
9014	5.4019
9015	15.456
9016	15.651
9017	15.544
9018	15.559
9019	15.448
9020	15.649
9021	15.551
9022	15.555
9023	15.567
9024	15.541
9025	15.474
9026	15.679
9027	15.455
9028	15.662
9029	15.564
9030	15.414
9031	15.466
9032	15.41
9033	15.504
9034	15.365
9035	15.336
9036	15.526
9037	15.527
9038	15.442
9039	15.441
9040	15.606
9041	15.526
9042	15.522
9043	15.441
9044	15.606
9045	15.445
9046	15.526
9047	15.522
9048	15.448
9049	15.612
9050	15.439
9051	15.51
9052	15.506
9053	15.427
9054	15.426
9055	15.594
9056	15.421
9057	15.51
9058	15.509
9059	15.423
9060	15.506
9061	15.435
9062	15.511
9063	15.515
9064	15.436
9065	15.529
9066	15.445
9067	15.528
9068	15.448
9069	15.609
9070	15.526
9071	15.459
9072	15.546
9073	15.535
9074	15.619
9075	15.486
9076	15.65
9077	15.562
9078	15.573
9079	15.509
9080	15.601
9081	15.581
9082	15.557
9083	15.476
9084	15.584
9085	15.561
9086	15.482
9087	15.645
9088	15.575
9089	15.477
9090	15.616
9091	15.531
9092	15.618
9093	15.537
9094	15.559
9095	15.604
9096	15.501
9097	15.615
9098	15.477
9099	15.608
9100	15.642
9101	15.562
9102	15.642
9103	15.556
9104	15.725
9105	15.685
9106	15.802
9107	15.873
9108	15.717
9109	15.71
9110	15.783
9111	15.88
9112	15.692
9113	15.705
9114	15.607
9115	15.772
9116	15.613
9117	15.722
9118	15.728
9119	15.661
9120	15.751
9121	15.637
9122	15.832
9123	15.753
9124	15.842
9125	15.743
9126	15.811
9127	15.844
9128	15.781
9129	15.857
9130	15.757
9131	15.839
9132	15.9
9133	16.097
9134	16.007
9135	15.868
9136	15.944
9137	15.962
9138	15.895
9139	15.976
9140	15.982
9141	15.945
9142	15.92
9143	15.837
9144	15.855
9145	15.961
9146	15.81
9147	15.862
9148	15.956
9149	15.841
9150	16.086
9151	15.963
9152	15.941
9153	15.797
9154	16.064
9155	15.824
9156	16.081
9157	15.935
9158	15.708
9159	15.658
9160	15.822
9161	15.501
9162	15.391
9163	15.42
9164	15.569
9165	15.353
9166	15.441
9167	14.973
9168	15.206
9169	15.098
9170	15.342
9171	14.691
9172	14.643
9173	14.912
9174	14.491
9175	14.325
9176	14.21
9177	14.274
9178	14.55
9179	14.472
9180	14.757
9181	14.196
9182	14.47
9183	14.093
9184	13.947
9185	14.028
9186	13.457
9187	13.268
9188	13.183
9189	13.385
9190	13.652
9191	13.086
9192	12.804
9193	13.168
9194	12.875
9195	12.994
9196	12.058
9197	12.128
9198	12.337
9199	11.803
9200	11.558
9201	11.641
9202	11.87
9203	11.261
9204	11.051
9205	11.098
9206	11.398
9207	11.243
9208	10.806
9209	10.985
9210	10.857
9211	10.547
9212	10.703
9213	10.498
9214	10.41
9215	10.208
9216	10.28
9217	10.339
9218	9.8492
9219	10.106
9220	9.9047
9221	9.4668
9222	9.5123
9223	9.584
9224	9.721
9225	9.342
9226	9.2475
9227	9.4658
9228	9.228
9229	9.0563
9230	9.0181
9231	9.1405
9232	9.0428
9233	8.9596
9234	8.8172
9235	9.0259
9236	8.9114
9237	8.909
9238	8.8482
9239	8.721
9240	8.7848
9241	8.675
9242	8.9574
9243	8.821
9244	8.801
9245	8.8852
9246	8.733
9247	8.67
9248	8.6734
9249	8.8071
9250	9.0036
9251	8.9752
9252	9.1012
9253	8.8846
9254	9.0439
9255	9.3887
9256	9.5763
9257	9.4673
9258	9.2862
9259	9.2141
9260	9.2954
9261	9.8117
9262	10.064
9263	10.057
9264	9.9494
9265	9.693
9266	10.316
9267	10.586
9268	10.574
9269	10.297
9270	10.879
9271	10.874
9272	12.197
9273	12.001
9274	11.697
9275	11.85
9276	12.519
9277	12.311
9278	13.035
9279	12.32
9280	13.328
9281	12.522
9282	11.579
9283	11.776
9284	13.191
9285	11.433
9286	10.494
9287	8.6712
9288	10.816
9289	12.519
9290	12.784
9291	7.0939
9292	6.5482
9293	7.417
9294	5.6225
9295	8.9291
9296	7.5266
9297	9.7059
9298	9.1833
9299	7.8979
9300	11.793
9301	12.576
9302	10.668
9303	12.837
9304	13.181
9305	13.881
9306	14.045
9307	13.258
9308	12.637
9309	12.18
9310	12.739
9311	13.275
9312	11.759
9313	11.301
9314	11.656
9315	11.848
9316	12.266
9317	10.876
9318	11.183
9319	10.535
9320	10.223
9321	10.415
9322	10.805
9323	9.9215
9324	9.6144
9325	9.6532
9326	9.7774
9327	10.091
9328	9.375
9329	9.3606
9330	8.8932
9331	9.1456
9332	8.9186
9333	7.9769
9334	7.9182
9335	7.3984
9336	7.3566
9337	7.7163
9338	7.6463
9339	7.4323
9340	7.3076
9341	7.5585
9342	7.4991
9343	7.1431
9344	7.2705
9345	7.1568
9346	7.4623
9347	7.8294
9348	7.6104
9349	7.3398
9350	7.303
9351	7.717
9352	7.2359
9353	8.0946
9354	7.756
9355	8.3576
9356	7.994
9357	8.168
9358	7.9204
9359	8.2681
9360	8.4984
9361	7.8599
9362	8.4445
9363	8.4802
9364	8.6385
9365	8.3713
9366	8.1807
9367	8.3693
9368	8.8003
9369	8.5439
9370	8.9676
9371	9.1232
9372	8.9008
9373	8.7055
9374	9.247
9375	9.1856
9376	9.3353
9377	9.444
9378	9.0592
9379	9.3623
9380	10.481
9381	10.082
9382	10.204
9383	10.319
9384	10.575
9385	10.965
9386	11.539
9387	11.824
9388	11.466
9389	11.19
9390	11.326
9391	11.789
9392	12.156
9393	13.26
9394	13.046
9395	13.123
9396	12.661
9397	13.045
9398	12.754
9399	12.937
9400	13.38
9401	13.503
9402	13.343
9403	13.201
9404	13.645
9405	13.796
9406	13.728
9407	13.679
9408	13.552
9409	13.491
9410	13.878
9411	13.785
9412	13.906
9413	13.955
9414	13.747
9415	13.819
9416	13.875
9417	13.793
9418	13.923
9419	13.706
9420	14.066
9421	14.03
9422	13.91
9423	13.929
9424	13.773
9425	13.565
9426	13.485
9427	13.668
9428	13.74
9429	13.638
9430	13.393
9431	13.587
9432	13.489
9433	13.288
9434	13.054
9435	12.888
9436	13.118
9437	13.18
9438	12.824
9439	13.276
9440	13.17
9441	12.676
9442	12.919
9443	12.63
9444	12.728
9445	12.419
9446	12.478
9447	12.154
9448	12.075
9449	12.262
9450	12.382
9451	12.297
9452	11.892
9453	12.201
9454	12.117
9455	11.789
9456	11.564
9457	10.395
9458	10.627
9459	10.612
9460	9.5328
9461	9.2872
9462	9.5664
9463	8.965
9464	8.9925
9465	8.7222
9466	7.6141
9467	7.5551
9468	7.346
9469	7.2875
9470	7.9556
9471	7.8695
9472	5.8539
9473	5.7496
9474	5.4461
9475	4.9439
9476	4.5982
9477	5.0316
9478	3.1085
9479	3.0815
9480	2.6093
9481	3.5726
9482	3.3533
9483	2.5415
9484	3.284
9485	6.0746
9486	6.8958
9487	5.2556
9488	2.4221
9489	3.359
9490	2.0693
9491	4.2314
9492	5.6094
9493	2.1019
9494	2.0738
9495	2.2837
9496	2.8693
9497	1.8878
9498	2.4909
9499	2.8091
9500	3.0488
9501	2.279
9502	2.217
9503	3.8956
9504	4.0254
9505	4.0524
9506	3.9938
9507	3.8712
9508	3.7608
9509	3.9821
9510	3.8758
9511	3.8891
9512	3.986
9513	4.0407
9514	3.5744
9515	3.4462
9516	3.6469
9517	3.503
9518	3.2207
9519	3.629
9520	3.3718
9521	3.7556
9522	2.6289
9523	3.0711
9524	2.9639
9525	2.3
9526	1.9994
9527	1.8354
9528	1.7677
9529	1.4258
9530	1.9046
9531	1.5807
9532	2.0881
9533	1.8949
9534	1.2306
9535	1.1123
9536	1.606
9537	1.4077
9538	1.0477
9539	0.93945
9540	0.82744
9541	0.89491
9542	0.76179
9543	0.9115
9544	0.93717
9545	0.72347
9546	0.90461
9547	0.79524
9548	0.67967
9549	0.82382
9550	0.66744
9551	0.77601
9552	0.6605
9553	0.60815
9554	0.6921
9555	0.63779
9556	0.61241
9557	0.59713
9558	0.59957
9559	0.5945
9560	0.5997
9561	0.55655
9562	0.53831
9563	0.64182
9564	0.53379
9565	0.63675
9566	0.54386
9567	0.61264
9568	0.88188
9569	1.1029
9570	0.62118
9571	0.72996
9572	0.7411
9573	0.53146
9574	1.0333
9575	0.71635
9576	1.0211
9577	1.0024
9578	0.5158
9579	0.69943
9580	0.44546
9581	0.53601
9582	0.55925
9583	0.43544
9584	0.55689
9585	0.49206
9586	0.49442
9587	0.38278
9588	0.38259
9589	0.44335
9590	0.38084
9591	0.38913
9592	0.45994
9593	6.9217
9594	6.826
9595	6.7406
9596	6.7739
9597	6.8821
9598	7.1163
9599	6.7089
9600	6.4592
9601	6.519
9602	6.6714
9603	6.1441
9604	6.0803
9605	6.1466
9606	5.9748
9607	5.8524
9608	6.3223
9609	5.7985
9610	5.2451
9611	5.5968
9612	5.4498
9613	0.63481
9614	0.47867
9615	0.86173
9616	0.43899
9617	0.57244
9618	0.44404
9619	0.59904
9620	0.45887
9621	0.80279
9622	0.61869
9623	0.66033
9624	0.49038
9625	0.83862
9626	0.45426
9627	0.76376
9628	0.6838
9629	0.50871
9630	0.90607
9631	0.50706
9632	0.87176
9633	0.71931
9634	0.82359
9635	0.58331
9636	0.50171
9637	0.60325
9638	1.008
9639	1.5249
9640	1.3369
9641	1.1256
9642	0.65586
9643	0.92709
9644	4.9962
9645	5.1735
9646	5.4877
9647	4.7468
9648	4.6879
9649	5.013
9650	4.6989
9651	5.8138
9652	4.5011
9653	4.9271
9654	5.2646
9655	5.0357
9656	5.4441
9657	5.8039
9658	5.4186
9659	14.058
9660	14.001
9661	13.77
9662	13.722
9663	12.921
9664	3.7469
9665	3.5666
9666	11.411
9667	11.339
9668	8.8286
9669	8.8272
9670	13.869
9671	13.798
9672	10.404
9673	10.145
9674	8.2083
9675	6.589
9676	6.2548
9677	6.6242
9678	6.681
9679	7.7876
9680	0.47201
9681	0.40922
9682	0.42396
9683	4.3599
9684	4.3792
9685	4.6329
9686	0.64428
9687	0.63937
9688	0.65779
9689	0.66062
9690	0.80679
9691	0.49794
9692	0.66306
9693	1.8529
9694	1.3051
9695	1.4875
9696	1.5916
9697	4.1202
9698	3.7954
9699	4.0054
9700	4.3195
9701	4.5402
9702	4.8512
9703	0.44303
9704	0.32974
9705	0.51819
9706	0.40538
9707	0.33901
9708	0.38536
9709	0.37141
9710	0.41487
9711	0.44184
9712	0.42894
9713	0.41229
9714	0.57001
9715	0.55576
9716	0.42591
9717	0.46036
9718	0.46915
9719	0.432
9720	0.49141
9721	0.43698
9722	0.49879
9723	0.44661
9724	0.52961
9725	0.45828
9726	0.59311
9727	0.44965
9728	0.6082
9729	0.57008
9730	6.636
9731	6.6319
9732	6.1724
9733	6.1966
9734	5.8193
9735	6.2466
9736	6.6032
9737	6.6085
9738	6.194
9739	5.9518
9740	6.2835
9741	6.5366
9742	6.3609
9743	6.5476
9744	6.4565
9745	6.5537
9746	6.5686
9747	6.5909
9748	6.6584
9749	6.6526
9750	6.7083
9751	6.7201
9752	0.6696
9753	0.93175
9754	0.89109
9755	0.56425
9756	0.60615
9757	0.86313
9758	0.82135
9759	0.42685
9760	0.55612
9761	0.63592
9762	0.47464
9763	0.66572
9764	0.94551
9765	0.79155
9766	0.66438
9767	0.92773
9768	0.67506
9769	0.95214
9770	0.45962
9771	0.96348
9772	0.69822
9773	0.45683
9774	0.73301
9775	1.0196
9776	0.72523
9777	0.73581
9778	1.0349
9779	0.7479
9780	1.0264
9781	0.49046
9782	0.75468
9783	1.0575
9784	0.51135
9785	0.72671
9786	1.0496
9787	0.50753
9788	0.73072
9789	1.0251
9790	0.49127
9791	1.0735
9792	0.51781
9793	0.75488
9794	0.77301
9795	1.0893
9796	0.77689
9797	0.66375
9798	1.0582
9799	0.86768
9800	0.56728
9801	0.4661
9802	0.55831
9803	0.78146
9804	0.54735
9805	0.81195
9806	0.52629
9807	0.61238
9808	0.91444
9809	1.2321
9810	1.2293
9811	0.67433
9812	0.86093
9813	1.1473
9814	0.86253
9815	1.1087
9816	0.86172
9817	1.1472
9818	0.65444
9819	0.80815
9820	1.1085
9821	0.64049
9822	0.76087
9823	1.0333
9824	1.0078
9825	0.74778
9826	0.69206
9827	0.91885
9828	0.71723
9829	0.66982
9830	0.87926
9831	0.81376
9832	0.65682
9833	0.62261
9834	0.79731
9835	0.66418
9836	0.66224
9837	0.65328
9838	0.65917
9839	0.77979
9840	0.66397
9841	0.75161
9842	0.65324
9843	0.65102
9844	0.70035
9845	0.64955
9846	0.71375
9847	0.65377
9848	0.67054
9849	0.66074
9850	0.75053
9851	0.80042
9852	0.61541
9853	0.71189
9854	0.93832
9855	0.68426
9856	1.0177
9857	0.74774
9858	1.2158
9859	1.1112
9860	0.80702
9861	1.2441
9862	0.92936
9863	1.3521
9864	1.0258
9865	1.1179
9866	1.6626
9867	1.4999
9868	2.1314
9869	1.8272
9870	2.3367
9871	2.0352
9872	2.2847
9873	1.9185
9874	2.5466
9875	2.204
9876	2.5114
9877	2.8822
9878	3.0883
9879	2.8051
9880	2.8319
9881	3.2427
9882	2.9996
9883	3.1581
9884	3.3904
9885	3.8801
9886	3.7376
9887	3.7265
9888	3.9979
9889	3.9182
9890	4.0857
9891	4.0442
9892	4.052
9893	3.8199
9894	4.081
9895	4.0304
