Node Number	Temperature (K)
3980	798.6
3981	798.62
3982	798.63
3983	798.64
3984	798.65
3985	798.67
3986	798.68
3987	798.69
3988	798.7
3989	798.71
3990	798.72
3991	798.71
3992	798.72
3993	798.73
3994	798.74
3995	798.76
3996	798.77
3997	798.77
3998	798.78
3999	798.78
4000	798.79
4001	798.79
4002	798.8
4003	798.8
4004	798.81
4005	798.81
4006	798.82
4007	798.83
4008	798.83
4009	798.83
4010	798.84
4011	798.84
4012	798.84
4013	798.85
4014	798.85
4015	798.85
4016	798.86
4017	798.86
4018	798.87
4019	798.87
4020	798.87
4021	798.87
4022	798.88
4023	798.88
4024	798.88
4025	798.89
4026	798.89
4027	798.89
4028	798.9
4029	798.9
4030	798.9
4031	798.9
4032	798.91
4033	798.91
4034	798.92
4035	798.92
4036	798.93
4037	798.94
4038	798.95
4039	798.96
4040	798.98
4041	798.99
4042	799.
4043	799.01
4044	799.03
4045	799.04
4046	799.05
4047	799.06
4048	799.08
4049	799.08
4050	799.1
4051	799.12
4052	799.13
4053	799.15
4054	799.18
4055	799.2
4056	799.23
4057	799.27
4058	799.28
4059	799.3
4060	799.31
4061	799.33
4062	799.36
4063	799.43
4064	799.46
4065	799.47
4066	799.49
4067	799.51
4068	799.53
4069	799.55
4070	799.57
4071	799.59
4072	799.61
4073	799.62
4074	799.64
4075	799.66
4076	799.67
4077	799.68
4078	799.69
4079	799.7
4080	799.71
4081	799.72
4082	799.73
4083	799.74
4084	799.75
4085	799.76
4086	799.77
4087	799.78
4088	799.78
4089	799.79
4090	799.79
4091	799.8
4092	799.81
4093	799.81
4094	799.82
4095	799.83
4096	799.84
4097	799.85
4098	799.86
4099	799.87
4100	799.88
4101	799.89
4102	799.9
4103	799.91
4104	799.93
4105	799.92
4106	799.93
4107	799.95
4108	799.98
4109	799.94
4110	799.94
4111	799.92
4112	799.89
4113	799.84
4114	799.76
4115	799.65
4116	799.52
4117	799.34
4118	799.12
4119	798.85
4120	798.57
4121	798.26
4122	797.99
4123	797.69
4124	797.39
4125	797.12
4126	796.9
4127	796.69
4128	796.46
4129	796.25
4130	796.06
4131	795.9
4132	795.73
4133	795.58
4134	795.47
4135	795.35
4136	795.24
4137	795.13
4138	795.03
4139	794.96
4140	794.89
4141	794.8
4142	794.73
4143	794.66
4144	794.61
4145	794.54
4146	794.49
4147	794.43
4148	794.38
4149	794.34
4150	794.3
4151	794.25
4152	794.2
4153	794.15
4154	794.11
4155	794.06
4156	794.01
4157	793.97
4158	793.94
4159	793.89
4160	793.86
4161	793.82
4162	793.8
4163	793.75
4164	793.67
4165	793.64
4166	793.61
4167	793.57
4168	793.54
4169	793.5
4170	793.48
4171	793.45
4172	793.42
4173	793.4
4174	793.37
4175	793.33
4176	793.31
4177	793.28
4178	793.25
4179	793.22
4180	793.19
4181	793.17
4182	793.15
4183	793.13
4184	793.11
4185	793.07
4186	793.04
4187	793.02
4188	793.
4189	792.97
4190	792.95
4191	792.93
4192	792.91
4193	792.88
4194	792.87
4195	792.85
4196	792.84
4197	792.81
4198	792.78
4199	792.77
4200	792.76
4201	792.74
4202	792.73
4203	792.73
4204	792.71
4205	792.68
4206	792.66
4207	792.66
4208	792.65
4209	792.63
4210	792.6
4211	792.6
4212	792.59
4213	792.59
4214	792.57
4215	792.55
4216	792.54
4217	792.52
4218	792.51
4219	792.49
4220	792.47
4221	792.45
4222	792.44
4223	792.43
4224	792.41
4225	792.39
4226	792.35
4227	792.34
4228	792.33
4229	792.3
4230	798.8
4231	798.56
4232	798.7
4233	798.8
4234	798.68
4235	798.55
4236	798.49
4237	798.65
4238	799.52
4239	799.37
4240	794.41
4241	799.98
4242	798.77
4243	799.24
4244	799.33
4245	797.16
4246	800.31
4247	799.88
4248	799.79
4249	799.08
4250	798.94
4251	798.99
4252	799.73
4253	800.35
4254	799.27
4255	799.7
4256	799.22
4257	798.95
4258	800.18
4259	799.79
4260	793.36
4261	799.64
4262	799.71
4263	798.74
4264	799.98
4265	798.78
4266	799.7
4267	798.82
4268	798.97
4269	798.85
4270	795.6
4271	792.89
4272	794.15
4273	793.32
4274	799.8
4275	794.75
4276	799.65
4277	799.13
4278	798.83
4279	792.75
4280	798.8
4281	799.32
4282	799.7
4283	799.95
4284	799.71
4285	798.8
4286	799.03
4287	799.7
4288	799.85
4289	800.06
4290	798.79
4291	799.56
4292	799.82
4293	799.32
4294	800.25
4295	798.79
4296	799.46
4297	798.99
4298	799.
4299	793.94
4300	799.8
4301	792.75
4302	799.03
4303	799.23
4304	798.73
4305	799.86
4306	799.89
4307	802.58
4308	798.96
4309	794.03
4310	799.43
4311	799.34
4312	798.98
4313	800.58
4314	799.71
4315	800.64
4316	799.22
4317	798.97
4318	799.68
4319	799.67
4320	793.44
4321	799.2
4322	794.62
4323	798.75
4324	800.11
4325	799.24
4326	800.11
4327	799.78
4328	797.11
4329	800.18
4330	798.94
4331	800.32
4332	799.68
4333	799.69
4334	799.72
4335	800.02
4336	793.62
4337	799.83
4338	799.8
4339	798.96
4340	799.18
4341	799.7
4342	799.43
4343	798.91
4344	798.99
4345	799.71
4346	793.23
4347	799.69
4348	799.68
4349	793.48
4350	798.95
4351	794.93
4352	792.97
4353	798.42
4354	798.98
4355	799.67
4356	799.74
4357	800.7
4358	798.93
4359	799.75
4360	799.08
4361	798.98
4362	800.05
4363	799.15
4364	799.68
4365	799.33
4366	799.41
4367	799.85
4368	799.83
4369	799.77
4370	799.11
4371	799.4
4372	793.02
4373	798.64
4374	799.15
4375	799.47
4376	796.37
4377	799.04
4378	799.71
4379	794.83
4380	799.7
4381	799.64
4382	798.38
4383	799.22
4384	799.48
4385	793.04
4386	799.32
4387	799.64
4388	799.5
4389	799.37
4390	799.69
4391	801.53
4392	795.48
4393	799.49
4394	800.17
4395	794.29
4396	798.58
4397	798.93
4398	799.51
4399	799.14
4400	799.
4401	799.51
4402	799.87
4403	800.
4404	799.37
4405	799.2
4406	799.2
4407	795.14
4408	800.03
4409	799.72
4410	799.
4411	798.99
4412	799.19
4413	793.46
4414	798.7
4415	799.78
4416	799.25
4417	799.43
4418	799.26
4419	799.55
4420	799.05
4421	795.73
4422	802.95
4423	799.27
4424	794.26
4425	799.82
4426	793.1
4427	799.68
4428	799.69
4429	799.68
4430	798.88
4431	799.28
4432	799.51
4433	799.72
4434	799.92
4435	799.73
4436	800.45
4437	793.88
4438	799.89
4439	798.98
4440	799.1
4441	798.91
4442	799.6
4443	799.61
4444	793.71
4445	795.92
4446	799.03
4447	799.76
4448	800.37
4449	799.4
4450	799.41
4451	799.72
4452	799.67
4453	799.47
4454	799.53
4455	793.6
4456	798.9
4457	799.51
4458	799.45
4459	799.3
4460	799.37
4461	793.84
4462	799.05
4463	798.49
4464	798.72
4465	798.91
4466	798.84
4467	799.04
4468	800.64
4469	792.71
4470	798.97
4471	799.1
4472	799.89
4473	799.55
4474	799.65
4475	799.7
4476	799.65
4477	799.55
4478	799.97
4479	800.67
4480	799.67
4481	799.77
4482	799.13
4483	799.95
4484	799.19
4485	795.42
4486	799.98
4487	799.13
4488	798.83
4489	798.83
4490	800.54
4491	799.55
4492	798.59
4493	799.9
4494	792.77
4495	798.81
4496	798.98
4497	800.
4498	799.13
4499	799.89
4500	798.61
4501	799.67
4502	799.25
4503	800.04
4504	799.63
4505	793.69
4506	799.05
4507	798.78
4508	798.85
4509	798.8
4510	793.88
4511	799.
4512	799.69
4513	800.32
4514	798.77
4515	793.07
4516	799.69
4517	799.06
4518	798.96
4519	800.33
4520	799.41
4521	799.15
4522	798.86
4523	798.99
4524	798.98
4525	798.97
4526	799.
4527	793.77
4528	799.59
4529	798.96
4530	798.97
4531	799.17
4532	799.88
4533	799.7
4534	800.28
4535	799.24
4536	799.69
4537	799.72
4538	798.62
4539	799.63
4540	799.41
4541	799.94
4542	799.7
4543	799.79
4544	799.4
4545	799.61
4546	798.92
4547	793.29
4548	792.58
4549	793.76
4550	799.81
4551	799.71
4552	799.7
4553	799.19
4554	799.34
4555	799.61
4556	800.95
4557	799.61
4558	799.34
4559	799.76
4560	798.93
4561	798.53
4562	799.35
4563	800.78
4564	798.74
4565	799.05
4566	801.26
4567	799.98
4568	798.79
4569	799.79
4570	798.84
4571	798.85
4572	798.91
4573	799.39
4574	800.55
4575	799.63
4576	792.26
4577	799.22
4578	799.64
4579	798.97
4580	799.82
4581	798.83
4582	798.84
4583	798.87
4584	799.82
4585	799.04
4586	799.11
4587	798.79
4588	793.91
4589	799.39
4590	799.09
4591	798.99
4592	793.12
4593	799.02
4594	798.5
4595	798.58
4596	798.77
4597	799.66
4598	798.82
4599	798.92
4600	799.14
4601	799.
4602	798.93
4603	795.85
4604	799.21
4605	798.85
4606	800.35
4607	798.96
4608	798.92
4609	798.98
4610	798.76
4611	798.42
4612	800.64
4613	799.8
4614	799.27
4615	799.78
4616	798.78
4617	794.77
4618	799.4
4619	799.28
4620	792.63
4621	793.56
4622	794.87
4623	799.46
4624	799.93
4625	799.64
4626	799.65
4627	799.73
4628	799.21
4629	799.33
4630	799.68
4631	799.68
4632	799.26
4633	799.41
4634	798.98
4635	799.35
4636	800.56
4637	799.33
4638	799.81
4639	798.95
4640	799.38
4641	798.95
4642	799.53
4643	799.8
4644	798.72
4645	799.8
4646	799.69
4647	799.83
4648	798.87
4649	799.04
4650	800.66
4651	798.95
4652	799.08
4653	798.83
4654	798.83
4655	799.78
4656	799.03
4657	800.13
4658	799.78
4659	798.71
4660	798.77
4661	799.68
4662	799.67
4663	799.69
4664	799.71
4665	798.97
4666	800.24
4667	798.97
4668	799.71
4669	799.01
4670	799.67
4671	799.74
4672	799.69
4673	798.76
4674	799.71
4675	799.74
4676	798.96
4677	799.73
4678	799.71
4679	798.86
4680	799.16
4681	798.76
4682	799.6
4683	794.23
4684	800.51
4685	798.99
4686	799.41
4687	799.38
4688	799.26
4689	799.71
4690	799.71
4691	799.
4692	798.99
4693	799.54
4694	802.24
4695	799.7
4696	799.38
4697	794.49
4698	799.91
4699	799.96
4700	793.25
4701	799.97
4702	800.44
4703	799.79
4704	800.33
4705	792.58
4706	799.63
4707	801.13
4708	799.01
4709	799.87
4710	799.85
4711	792.95
4712	799.51
4713	799.42
4714	799.4
4715	799.22
4716	799.22
4717	799.53
4718	799.81
4719	798.57
4720	799.63
4721	799.79
4722	799.85
4723	799.84
4724	799.85
4725	798.7
4726	799.83
4727	799.89
4728	799.89
4729	798.87
4730	798.36
4731	799.4
4732	798.55
4733	800.05
4734	799.92
4735	799.07
4736	798.94
4737	798.97
4738	798.85
4739	798.99
4740	799.68
4741	798.85
4742	799.18
4743	799.69
4744	799.65
4745	799.72
4746	799.02
4747	799.7
4748	800.55
4749	799.82
4750	792.68
4751	800.36
4752	793.59
4753	794.2
4754	794.45
4755	793.78
4756	799.15
4757	799.47
4758	799.
4759	798.47
4760	798.92
4761	797.78
4762	799.31
4763	799.59
4764	798.87
4765	799.59
4766	799.91
4767	799.69
4768	800.1
4769	799.81
4770	799.03
4771	793.68
4772	797.19
4773	798.8
4774	798.82
4775	799.76
4776	798.85
4777	799.98
4778	799.97
4779	799.05
4780	798.59
4781	799.13
4782	798.88
4783	800.34
4784	800.59
4785	799.57
4786	799.3
4787	799.54
4788	799.53
4789	799.53
4790	799.56
4791	799.08
4792	799.06
4793	799.07
4794	799.53
4795	800.1
4796	799.24
4797	799.3
4798	799.11
4799	799.64
4800	799.02
4801	799.32
4802	798.93
4803	799.14
4804	799.13
4805	799.11
4806	799.12
4807	799.15
4808	799.21
4809	799.1
4810	799.49
4811	800.21
4812	799.27
4813	799.27
4814	799.42
4815	799.49
4816	799.49
4817	799.38
4818	799.38
4819	799.28
4820	799.28
4821	799.41
4822	799.5
4823	799.5
4824	799.6
4825	799.6
4826	799.7
4827	799.7
4828	799.31
4829	799.32
4830	799.42
4831	799.43
4832	799.53
4833	799.54
4834	799.64
4835	799.65
4836	799.09
4837	799.06
4838	799.
4839	798.98
4840	798.91
4841	798.91
4842	800.44
4843	800.43
4844	800.33
4845	800.32
4846	800.22
4847	800.21
4848	800.12
4849	800.11
4850	800.02
4851	800.01
4852	799.57
4853	799.58
4854	799.46
4855	799.48
4856	799.35
4857	799.37
4858	799.23
4859	800.13
4860	800.11
4861	800.02
4862	800.
4863	799.91
4864	799.89
4865	799.62
4866	799.61
4867	799.51
4868	792.88
4869	799.38
4870	799.38
4871	799.23
4872	799.24
4873	799.1
4874	799.1
4875	799.13
4876	799.13
4877	799.22
4878	799.23
4879	799.32
4880	799.32
4881	799.42
4882	799.43
4883	799.52
4884	799.53
4885	799.83
4886	799.86
4887	799.71
4888	799.77
4889	799.65
4890	799.73
4891	794.22
4892	794.18
4893	794.36
4894	794.32
4895	794.51
4896	794.47
4897	798.77
4898	798.79
4899	798.86
4900	798.88
4901	798.94
4902	798.98
4903	794.01
4904	793.98
4905	799.32
4906	799.37
4907	799.81
4908	799.19
4909	799.21
4910	799.3
4911	799.11
4912	799.2
4913	799.3
4914	799.21
4915	799.09
4916	799.3
4917	794.74
4918	793.11
4919	798.88
4920	799.33
4921	799.41
4922	799.39
4923	799.35
4924	798.65
4925	793.42
4926	793.28
4927	798.77
4928	798.76
4929	799.32
4930	799.4
4931	795.74
4932	793.39
4933	793.54
4934	792.98
4935	793.13
4936	799.43
4937	799.15
4938	799.28
4939	799.43
4940	799.39
4941	799.3
4942	800.42
4943	799.17
4944	798.97
4945	799.17
4946	799.15
4947	799.07
4948	799.05
4949	800.32
4950	800.3
4951	800.2
4952	800.19
4953	800.09
4954	800.08
4955	799.97
4956	799.9
4957	799.94
4958	800.02
4959	800.05
4960	800.13
4961	800.16
4962	800.26
4963	800.29
4964	799.19
4965	799.19
4966	799.29
4967	799.29
4968	799.39
4969	799.39
4970	799.5
4971	799.5
4972	799.6
4973	799.6
4974	799.88
4975	799.89
4976	799.98
4977	799.99
4978	793.43
4979	793.4
4980	793.59
4981	793.56
4982	799.56
4983	799.55
4984	799.71
4985	799.71
4986	798.98
4987	798.99
4988	799.07
4989	799.08
4990	799.16
4991	799.18
4992	799.27
4993	799.27
4994	799.37
4995	799.38
4996	793.22
4997	793.21
4998	793.36
4999	793.35
5000	799.39
5001	799.38
5002	799.4
5003	799.37
5004	800.62
5005	800.61
5006	800.51
5007	800.5
5008	800.4
5009	800.39
5010	800.29
5011	800.28
5012	800.18
5013	800.17
5014	799.16
5015	799.14
5016	799.32
5017	799.3
5018	800.36
5019	800.35
5020	800.61
5021	800.62
5022	800.89
5023	800.94
5024	801.21
5025	801.33
5026	801.54
5027	801.76
5028	798.25
5029	798.31
5030	798.29
5031	798.35
5032	798.32
5033	798.38
5034	799.27
5035	799.27
5036	799.42
5037	799.26
5038	799.13
5039	799.25
5040	799.12
5041	799.14
5042	799.28
5043	799.13
5044	799.27
5045	799.14
5046	799.29
5047	800.02
5048	799.95
5049	799.21
5050	799.18
5051	799.08
5052	799.05
5053	798.96
5054	798.93
5055	793.36
5056	793.5
5057	793.38
5058	793.52
5059	793.41
5060	793.55
5061	793.45
5062	793.48
5063	793.31
5064	793.33
5065	793.17
5066	793.19
5067	800.98
5068	800.85
5069	800.83
5070	800.73
5071	800.66
5072	800.58
5073	800.48
5074	800.43
5075	799.63
5076	799.64
5077	799.47
5078	799.47
5079	800.63
5080	800.63
5081	800.52
5082	800.52
5083	800.4
5084	800.41
5085	800.29
5086	800.3
5087	800.19
5088	800.19
5089	799.23
5090	799.19
5091	799.34
5092	799.29
5093	799.19
5094	799.08
5095	799.12
5096	799.02
5097	800.27
5098	800.34
5099	800.44
5100	799.01
5101	799.
5102	799.11
5103	799.1
5104	799.2
5105	799.2
5106	799.38
5107	799.38
5108	799.21
5109	799.22
5110	799.56
5111	799.57
5112	799.41
5113	799.43
5114	799.27
5115	799.28
5116	799.14
5117	799.13
5118	799.39
5119	799.26
5120	799.38
5121	799.24
5122	799.4
5123	799.25
5124	799.4
5125	799.26
5126	799.41
5127	799.28
5128	799.14
5129	799.13
5130	799.28
5131	799.27
5132	799.42
5133	799.41
5134	793.71
5135	793.74
5136	793.56
5137	793.58
5138	799.41
5139	799.3
5140	799.4
5141	799.3
5142	799.39
5143	799.28
5144	797.93
5145	797.89
5146	797.5
5147	797.44
5148	797.14
5149	797.15
5150	796.84
5151	796.89
5152	799.14
5153	799.28
5154	799.14
5155	799.27
5156	794.4
5157	794.36
5158	799.53
5159	799.62
5160	799.52
5161	799.61
5162	796.23
5163	796.07
5164	796.27
5165	796.14
5166	796.33
5167	796.2
5168	800.15
5169	800.15
5170	800.25
5171	800.26
5172	800.35
5173	800.36
5174	800.45
5175	800.45
5176	800.54
5177	800.54
5178	799.23
5179	799.24
5180	799.38
5181	799.38
5182	799.52
5183	799.53
5184	792.5
5185	792.45
5186	792.69
5187	792.63
5188	792.88
5189	792.82
5190	799.45
5191	799.46
5192	799.6
5193	799.61
5194	799.75
5195	799.75
5196	799.85
5197	799.96
5198	793.81
5199	793.84
5200	799.41
5201	799.46
5202	794.6
5203	799.62
5204	799.42
5205	799.64
5206	795.23
5207	800.11
5208	799.39
5209	799.46
5210	799.48
5211	799.39
5212	799.38
5213	799.16
5214	799.52
5215	799.53
5216	799.37
5217	799.38
5218	794.35
5219	794.21
5220	794.3
5221	794.17
5222	794.26
5223	794.12
5224	794.21
5225	794.08
5226	794.18
5227	794.04
5228	799.11
5229	799.24
5230	799.11
5231	799.24
5232	799.09
5233	799.22
5234	799.11
5235	799.24
5236	799.12
5237	799.25
5238	799.24
5239	799.11
5240	799.22
5241	799.1
5242	793.37
5243	793.39
5244	793.21
5245	793.22
5246	793.05
5247	793.05
5248	799.12
5249	799.11
5250	799.22
5251	799.21
5252	799.33
5253	799.31
5254	799.43
5255	799.41
5256	798.93
5257	798.93
5258	799.03
5259	799.03
5260	799.12
5261	799.13
5262	799.23
5263	799.24
5264	799.33
5265	799.34
5266	795.21
5267	795.26
5268	795.31
5269	799.81
5270	799.81
5271	799.71
5272	799.71
5273	799.61
5274	799.61
5275	799.51
5276	799.51
5277	799.41
5278	799.4
5279	799.4
5280	799.4
5281	799.38
5282	799.37
5283	799.02
5284	799.04
5285	798.87
5286	798.81
5287	793.68
5288	793.87
5289	792.15
5290	792.09
5291	793.37
5292	793.52
5293	793.13
5294	793.26
5295	792.9
5296	793.02
5297	792.68
5298	792.81
5299	792.49
5300	792.61
5301	792.32
5302	792.41
5303	792.25
5304	799.59
5305	799.7
5306	799.7
5307	799.46
5308	799.59
5309	799.29
5310	799.44
5311	799.09
5312	799.26
5313	798.85
5314	799.04
5315	798.58
5316	798.78
5317	798.3
5318	798.5
5319	798.01
5320	798.21
5321	797.72
5322	797.93
5323	797.43
5324	797.63
5325	797.16
5326	797.34
5327	796.9
5328	797.08
5329	796.65
5330	796.84
5331	796.42
5332	796.62
5333	796.21
5334	796.39
5335	796.02
5336	796.18
5337	795.84
5338	795.99
5339	795.68
5340	795.83
5341	795.53
5342	795.67
5343	795.39
5344	795.52
5345	795.27
5346	795.4
5347	795.15
5348	795.28
5349	795.05
5350	795.17
5351	794.95
5352	795.06
5353	794.86
5354	794.97
5355	794.77
5356	794.89
5357	794.7
5358	794.81
5359	794.62
5360	794.73
5361	794.56
5362	794.66
5363	794.49
5364	794.59
5365	794.43
5366	794.54
5367	794.37
5368	794.47
5369	794.32
5370	794.42
5371	794.27
5372	794.36
5373	794.22
5374	794.31
5375	794.17
5376	794.27
5377	794.12
5378	794.22
5379	794.07
5380	794.17
5381	794.03
5382	794.13
5383	793.99
5384	794.08
5385	793.94
5386	794.04
5387	793.9
5388	793.99
5389	793.86
5390	793.94
5391	793.82
5392	793.91
5393	793.78
5394	793.87
5395	793.74
5396	793.82
5397	793.7
5398	793.79
5399	793.67
5400	793.75
5401	793.63
5402	793.72
5403	793.59
5404	793.68
5405	793.56
5406	793.64
5407	793.52
5408	793.6
5409	793.49
5410	793.57
5411	793.46
5412	793.54
5413	793.42
5414	793.5
5415	793.39
5416	793.47
5417	793.36
5418	793.44
5419	793.33
5420	793.41
5421	793.3
5422	793.38
5423	793.27
5424	793.35
5425	793.24
5426	793.33
5427	793.21
5428	793.29
5429	793.18
5430	793.26
5431	793.15
5432	793.23
5433	793.12
5434	793.21
5435	793.09
5436	793.18
5437	793.07
5438	793.15
5439	793.04
5440	793.12
5441	793.01
5442	793.1
5443	792.99
5444	793.07
5445	792.96
5446	793.05
5447	792.94
5448	793.03
5449	792.92
5450	793.
5451	792.89
5452	792.97
5453	792.87
5454	792.95
5455	792.85
5456	792.93
5457	792.83
5458	792.9
5459	792.8
5460	792.88
5461	792.78
5462	792.86
5463	792.76
5464	792.84
5465	792.74
5466	792.82
5467	792.72
5468	792.8
5469	792.7
5470	792.78
5471	792.68
5472	792.76
5473	792.67
5474	792.74
5475	792.65
5476	792.72
5477	792.63
5478	792.71
5479	792.61
5480	792.69
5481	792.6
5482	792.67
5483	792.58
5484	792.66
5485	792.56
5486	792.65
5487	792.55
5488	792.63
5489	792.53
5490	792.61
5491	792.52
5492	792.59
5493	792.5
5494	792.58
5495	792.49
5496	792.57
5497	792.47
5498	792.55
5499	792.46
5500	792.53
5501	792.45
5502	792.53
5503	792.43
5504	792.52
5505	792.42
5506	792.51
5507	792.41
5508	792.49
5509	792.39
5510	792.48
5511	792.38
5512	792.46
5513	792.37
5514	792.45
5515	792.35
5516	792.43
5517	792.34
5518	792.42
5519	792.32
5520	792.4
5521	792.31
5522	792.38
5523	792.29
5524	792.37
5525	792.27
5526	792.36
5527	792.25
5528	792.34
5529	792.23
5530	792.32
5531	792.21
5532	792.29
5533	792.19
5534	792.27
5535	792.16
5536	792.25
5537	792.13
5538	792.22
5539	792.19
5540	799.33
5541	799.31
5542	799.38
5543	799.36
5544	799.4
5545	799.38
5546	799.42
5547	799.4
5548	799.44
5549	799.42
5550	799.46
5551	799.44
5552	799.48
5553	799.46
5554	799.5
5555	799.48
5556	799.52
5557	799.5
5558	799.54
5559	799.52
5560	799.56
5561	799.53
5562	799.57
5563	799.55
5564	799.59
5565	799.56
5566	799.61
5567	799.58
5568	799.62
5569	799.59
5570	799.63
5571	799.6
5572	799.64
5573	799.61
5574	799.65
5575	799.62
5576	799.66
5577	799.63
5578	799.67
5579	799.64
5580	799.69
5581	799.65
5582	799.7
5583	799.66
5584	799.7
5585	799.67
5586	799.71
5587	799.68
5588	799.72
5589	799.68
5590	799.73
5591	799.69
5592	799.74
5593	799.7
5594	799.74
5595	799.7
5596	799.75
5597	799.71
5598	799.75
5599	799.72
5600	799.76
5601	799.72
5602	799.77
5603	799.73
5604	799.77
5605	799.74
5606	799.78
5607	799.74
5608	799.79
5609	799.75
5610	799.8
5611	799.76
5612	799.8
5613	799.77
5614	799.81
5615	799.78
5616	799.82
5617	799.79
5618	799.83
5619	799.8
5620	799.84
5621	799.81
5622	799.85
5623	799.82
5624	799.86
5625	799.83
5626	799.87
5627	799.84
5628	799.88
5629	799.85
5630	799.89
5631	799.85
5632	799.9
5633	799.85
5634	799.91
5635	799.85
5636	799.9
5637	799.83
5638	799.89
5639	799.81
5640	799.87
5641	799.77
5642	799.84
5643	799.79
5644	798.85
5645	798.85
5646	798.89
5647	798.85
5648	798.9
5649	798.86
5650	798.91
5651	798.87
5652	798.92
5653	798.87
5654	798.93
5655	798.88
5656	798.94
5657	798.89
5658	798.95
5659	798.9
5660	798.96
5661	798.91
5662	798.97
5663	798.92
5664	798.98
5665	798.93
5666	798.99
5667	798.94
5668	799.01
5669	798.96
5670	799.02
5671	798.97
5672	799.03
5673	798.99
5674	799.05
5675	799.01
5676	799.07
5677	799.03
5678	799.09
5679	799.05
5680	799.11
5681	799.07
5682	799.13
5683	799.1
5684	799.16
5685	799.13
5686	799.19
5687	799.15
5688	799.21
5689	799.18
5690	799.23
5691	799.21
5692	799.26
5693	799.24
5694	799.28
5695	799.28
5696	799.31
5697	799.35
5698	798.13
5699	798.13
5700	798.84
5701	798.89
5702	798.84
5703	798.88
5704	798.84
5705	798.88
5706	798.83
5707	798.87
5708	798.83
5709	798.87
5710	798.83
5711	798.87
5712	798.82
5713	798.86
5714	798.82
5715	798.86
5716	798.82
5717	798.86
5718	798.82
5719	798.85
5720	798.81
5721	798.85
5722	798.81
5723	798.85
5724	798.81
5725	798.85
5726	798.8
5727	798.84
5728	798.8
5729	798.84
5730	798.8
5731	798.83
5732	798.79
5733	798.83
5734	798.79
5735	798.83
5736	798.79
5737	798.83
5738	798.78
5739	798.82
5740	798.78
5741	798.82
5742	798.78
5743	798.82
5744	798.77
5745	798.81
5746	798.77
5747	798.81
5748	798.77
5749	798.81
5750	798.76
5751	798.8
5752	798.76
5753	798.8
5754	798.75
5755	798.79
5756	798.75
5757	798.79
5758	798.75
5759	798.79
5760	798.74
5761	798.78
5762	798.74
5763	798.78
5764	798.73
5765	798.77
5766	798.73
5767	798.76
5768	798.72
5769	798.76
5770	798.72
5771	798.76
5772	798.71
5773	798.75
5774	798.7
5775	798.74
5776	798.7
5777	798.74
5778	798.69
5779	798.73
5780	798.69
5781	798.73
5782	798.68
5783	798.72
5784	798.67
5785	798.71
5786	798.66
5787	798.7
5788	798.66
5789	798.69
5790	798.65
5791	798.68
5792	798.64
5793	798.68
5794	798.63
5795	798.67
5796	798.62
5797	798.66
5798	798.61
5799	798.65
5800	798.6
5801	798.64
5802	798.59
5803	798.63
5804	798.57
5805	798.62
5806	798.56
5807	798.61
5808	798.55
5809	798.59
5810	798.54
5811	798.58
5812	798.52
5813	798.56
5814	798.51
5815	798.55
5816	798.49
5817	798.53
5818	798.47
5819	798.52
5820	798.46
5821	798.51
5822	798.44
5823	798.49
5824	798.42
5825	798.47
5826	798.4
5827	798.45
5828	798.38
5829	798.43
5830	798.36
5831	798.41
5832	798.34
5833	798.39
5834	798.32
5835	798.37
5836	798.29
5837	798.34
5838	798.27
5839	798.32
5840	798.25
5841	798.3
5842	798.22
5843	798.27
5844	798.2
5845	798.25
5846	798.18
5847	798.22
5848	798.15
5849	798.19
5850	798.16
5851	798.68
5852	798.68
5853	798.72
5854	798.68
5855	798.72
5856	798.68
5857	798.72
5858	798.68
5859	798.72
5860	798.68
5861	798.72
5862	798.68
5863	798.72
5864	798.68
5865	798.72
5866	798.68
5867	798.72
5868	798.68
5869	798.72
5870	798.68
5871	798.71
5872	798.68
5873	798.71
5874	798.68
5875	798.71
5876	798.68
5877	798.72
5878	798.68
5879	798.72
5880	798.68
5881	798.71
5882	798.68
5883	798.71
5884	798.67
5885	798.71
5886	798.67
5887	798.71
5888	798.67
5889	798.71
5890	798.67
5891	798.71
5892	798.67
5893	798.71
5894	798.67
5895	798.71
5896	798.67
5897	798.7
5898	798.67
5899	798.7
5900	798.67
5901	798.7
5902	798.66
5903	798.7
5904	798.66
5905	798.7
5906	798.66
5907	798.69
5908	798.66
5909	798.69
5910	798.66
5911	798.69
5912	798.65
5913	798.69
5914	798.65
5915	798.68
5916	798.65
5917	798.68
5918	798.65
5919	798.68
5920	798.64
5921	798.68
5922	798.64
5923	798.68
5924	798.64
5925	798.68
5926	798.63
5927	798.68
5928	798.63
5929	798.67
5930	798.63
5931	798.66
5932	798.62
5933	798.66
5934	798.62
5935	798.66
5936	798.61
5937	798.65
5938	798.61
5939	798.65
5940	798.6
5941	798.64
5942	798.6
5943	798.64
5944	798.59
5945	798.63
5946	798.58
5947	798.63
5948	798.58
5949	798.62
5950	798.57
5951	798.61
5952	798.56
5953	798.6
5954	798.55
5955	798.6
5956	798.54
5957	798.58
5958	798.53
5959	798.57
5960	798.52
5961	798.56
5962	798.51
5963	798.55
5964	798.5
5965	798.54
5966	798.49
5967	798.53
5968	798.48
5969	798.52
5970	798.46
5971	798.51
5972	798.45
5973	798.5
5974	798.43
5975	798.49
5976	798.42
5977	798.47
5978	798.4
5979	798.46
