Node Number	Equivalent (von-Mises) Stress (MPa)
2055	23.696
2056	23.295
2057	22.827
2058	22.283
2059	21.835
2060	20.981
2061	21.283
2062	20.152
2063	20.585
2064	19.7
2065	18.068
2066	17.509
2067	16.447
2068	15.412
2069	14.379
2070	13.338
2071	12.229
2072	10.598
2073	11.128
2074	9.5725
2075	10.083
2076	8.7093
2077	9.1342
2078	8.2635
2079	8.4122
2080	7.9856
2081	8.1024
2082	7.9465
2083	8.3639
2084	8.1409
2085	8.9735
2086	8.6385
2087	9.7604
2088	9.3522
2089	10.198
2090	9.1507
2091	11.091
2092	11.111
2093	11.91
2094	13.754
2095	1.6477
2096	4.162
2097	13.569
2098	10.418
2099	8.1147
2100	8.256
2101	8.0612
2102	8.0865
2103	7.9194
2104	7.4843
2105	7.0458
2106	6.3221
2107	6.9881
2108	6.3213
2109	7.3386
2110	8.3651
2111	7.9795
2112	8.7647
2113	9.6206
2114	10.513
2115	11.498
2116	12.382
2117	13.887
2118	13.386
2119	14.433
2120	14.92
2121	16.268
2122	15.83
2123	16.796
2124	16.597
2125	17.598
2126	17.187
2127	18.022
2128	18.623
2129	19.324
2130	19.033
2131	19.661
2132	20.937
2133	21.365
2134	21.962
2135	21.711
2136	22.169
2137	22.611
2138	23.106
2139	23.475
2140	23.953
2141	25.39
2142	0.71237
2143	1.2235
2144	12.777
2145	11.79
2146	8.4762
2147	25.309
2148	25.293
2149	25.301
2150	25.297
2151	25.291
2152	25.301
2153	25.295
2154	25.299
2155	25.29
2156	25.305
2157	25.306
2158	25.307
2159	25.309
2160	25.321
2161	25.313
2162	25.331
2163	25.318
2164	25.328
2165	25.328
2166	25.337
2167	25.334
2168	25.331
2169	25.334
2170	25.334
2171	25.33
2172	25.331
2173	25.318
2174	25.329
2175	25.317
2176	25.314
2177	25.323
2178	25.319
2179	25.32
2180	25.307
2181	25.302
2182	25.31
2183	25.3
2184	25.301
2185	25.31
2186	25.293
2187	25.3
2188	25.288
2189	25.301
2190	25.286
2191	25.294
2192	25.289
2193	25.279
2194	25.278
2195	25.281
2196	25.277
2197	25.279
2198	25.275
2199	25.284
2200	25.27
2201	25.273
2202	25.269
2203	25.274
2204	25.26
2205	25.279
2206	25.273
2207	25.265
2208	25.28
2209	25.271
2210	25.278
2211	25.293
2212	25.28
2213	25.299
2214	25.288
2215	25.303
2216	25.307
2217	25.317
2218	25.316
2219	25.337
2220	25.335
2221	25.357
2222	25.367
2223	25.385
2224	25.394
2225	25.409
2226	25.42
2227	25.452
2228	25.458
2229	25.483
2230	25.502
2231	25.531
2232	25.55
2233	25.58
2234	25.6
2235	25.646
2236	25.693
2237	25.718
2238	25.786
2239	25.818
2240	25.848
2241	25.923
2242	25.962
2243	25.996
2244	26.066
2245	26.105
2246	26.126
2247	26.194
2248	26.224
2249	26.245
2250	26.267
2251	26.284
2252	26.296
2253	26.305
2254	26.303
2255	26.304
2256	26.284
2257	26.278
2258	26.241
2259	26.205
2260	26.164
2261	26.084
2262	26.029
2263	25.844
2264	25.699
2265	25.6
2266	25.433
2267	25.283
2268	25.068
2269	24.9
2270	24.663
2271	24.421
2272	24.102
2273	24.135
2274	23.97
2275	23.933
2276	23.315
2277	25.403
2278	25.313
2279	0.75825
2280	25.416
2281	23.993
2282	24.774
2283	24.914
2284	25.008
2285	25.067
2286	25.257
2287	25.399
2288	25.64
2289	25.727
2290	25.871
2291	25.97
2292	26.102
2293	26.124
2294	26.214
2295	26.246
2296	26.319
2297	26.352
2298	26.4
2299	26.395
2300	26.405
2301	26.409
2302	26.396
2303	26.398
2304	26.372
2305	26.355
2306	26.323
2307	26.298
2308	26.263
2309	26.228
2310	26.193
2311	26.151
2312	26.112
2313	26.066
2314	26.03
2315	25.986
2316	25.947
2317	25.902
2318	25.863
2319	25.823
2320	25.782
2321	25.733
2322	25.703
2323	25.67
2324	25.633
2325	25.593
2326	25.564
2327	25.519
2328	25.501
2329	25.472
2330	25.449
2331	25.421
2332	25.399
2333	25.372
2334	25.354
2335	25.325
2336	25.325
2337	25.299
2338	25.29
2339	25.265
2340	25.258
2341	25.244
2342	25.233
2343	25.21
2344	25.214
2345	25.205
2346	25.203
2347	25.194
2348	25.196
2349	25.172
2350	25.178
2351	25.165
2352	25.174
2353	25.169
2354	25.169
2355	25.167
2356	25.171
2357	25.158
2358	25.167
2359	25.167
2360	25.168
2361	25.155
2362	25.167
2363	25.168
2364	25.17
2365	25.163
2366	25.175
2367	25.169
2368	25.183
2369	25.174
2370	25.179
2371	25.175
2372	25.185
2373	25.184
2374	25.187
2375	25.179
2376	25.19
2377	25.183
2378	25.195
2379	25.187
2380	25.198
2381	25.191
2382	25.205
2383	25.204
2384	25.206
2385	25.198
2386	25.209
2387	25.204
2388	25.215
2389	25.206
2390	25.218
2391	25.218
2392	25.222
2393	25.214
2394	25.222
2395	25.218
2396	25.226
2397	25.219
2398	25.233
2399	25.232
2400	25.225
2401	25.233
2402	25.23
2403	25.241
2404	25.233
2405	25.235
2406	25.233
2407	25.235
2408	25.223
2409	25.229
2410	25.216
2411	25.224
2412	25.222
2413	25.225
2414	25.213
2415	25.214
2416	25.213
2417	25.208
2418	25.211
2419	25.207
2420	25.21
2421	25.2
2422	25.208
2423	25.211
2424	25.205
2425	25.217
2426	25.217
2427	9.7858
2428	9.5341
2429	1.8254
2430	1.3808
2431	0.81013
2432	24.849
2433	24.595
2434	24.494
2435	24.356
2436	24.185
2437	24.025
2438	23.838
2439	23.63
2440	23.215
2441	23.024
2442	22.818
2443	22.583
2444	22.323
2445	22.119
2446	21.77
2447	21.584
2448	21.28
2449	20.821
2450	20.532
2451	20.211
2452	19.918
2453	19.649
2454	19.349
2455	18.641
2456	18.226
2457	17.811
2458	17.416
2459	17.064
2460	16.647
2461	16.169
2462	15.682
2463	15.201
2464	14.757
2465	14.313
2466	13.799
2467	13.24
2468	12.667
2469	12.089
2470	11.515
2471	10.927
2472	10.311
2473	9.7066
2474	9.1147
2475	8.515
2476	7.9232
2477	7.356
2478	6.822
2479	5.9497
2480	5.6675
2481	5.5126
2482	5.5454
2483	5.8724
2484	6.3661
2485	6.9604
2486	7.5178
2487	8.3465
2488	9.1996
2489	10.704
2490	11.463
2491	12.118
2492	12.664
2493	13.091
2494	13.535
2495	14.102
2496	14.083
2497	13.646
2498	13.185
2499	12.645
2500	11.444
2501	13.47
2502	12.631
2503	13.284
2504	13.789
2505	14.392
2506	15.299
2507	15.061
2508	14.249
2509	13.274
2510	12.929
2511	12.125
2512	11.15
2513	10.208
2514	9.3164
2515	8.5254
2516	7.8568
2517	7.3471
2518	7.0267
2519	6.9032
2520	6.9629
2521	7.1751
2522	7.5398
2523	8.0335
2524	8.6066
2525	9.2422
2526	9.9159
2527	11.318
2528	12.031
2529	12.732
2530	13.41
2531	14.081
2532	14.745
2533	16.041
2534	16.684
2535	17.299
2536	17.771
2537	18.56
2538	18.98
2539	19.89
2540	20.369
2541	20.866
2542	21.328
2543	21.793
2544	22.243
2545	22.661
2546	23.024
2547	23.354
2548	23.682
2549	24.243
2550	24.535
2551	25.072
2552	25.294
2553	25.507
2554	25.703
2555	25.884
2556	26.053
2557	26.216
2558	26.37
2559	26.517
2560	26.628
2561	26.719
2562	26.806
2563	26.909
2564	27.008
2565	27.082
2566	27.054
2567	26.919
2568	26.781
2569	26.616
2570	26.39
2571	25.978
2572	26.156
2573	26.255
2574	26.289
2575	26.093
2576	25.858
2577	25.886
2578	25.733
2579	25.559
2580	25.361
2581	25.194
2582	24.974
2583	24.714
2584	24.454
2585	24.188
2586	23.915
2587	23.632
2588	23.032
2589	22.631
2590	22.316
2591	21.914
2592	21.565
2593	21.209
2594	20.893
2595	20.615
2596	20.356
2597	20.051
2598	19.781
2599	19.509
2600	19.198
2601	18.903
2602	18.618
2603	18.319
2604	18.025
2605	17.748
2606	17.465
2607	17.169
2608	16.867
2609	16.56
2610	16.253
2611	15.96
2612	15.673
2613	15.374
2614	15.077
2615	14.783
2616	14.498
2617	14.216
2618	13.929
2619	13.635
2620	13.326
2621	13.02
2622	12.721
2623	12.408
2624	12.104
2625	11.805
2626	11.491
2627	11.185
2628	10.873
2629	10.561
2630	10.228
2631	9.8879
2632	9.5423
2633	9.1885
2634	8.8234
2635	8.4441
2636	8.0522
2637	7.6482
2638	7.2274
2639	6.7929
2640	6.3511
2641	5.8946
2642	5.4196
2643	4.9205
2644	4.4003
2645	3.8882
2646	3.3917
2647	2.9745
2648	2.6653
2649	2.5915
2650	2.6898
2651	2.8128
2652	2.8407
2653	3.1307
2654	3.2328
2655	2.9497
2656	2.549
2657	2.1545
2658	2.0947
2659	2.3938
2660	3.0781
2661	3.7533
2662	4.3875
2663	4.9836
2664	5.4488
2665	5.7733
2666	5.969
2667	6.0562
2668	6.0541
2669	5.9801
2670	5.851
2671	5.681
2672	5.4823
2673	5.2664
2674	5.0393
2675	4.8076
2676	4.5718
2677	4.3414
2678	4.1191
2679	3.9038
2680	3.6935
2681	3.4974
2682	3.3147
2683	3.1446
2684	2.9885
2685	2.8477
2686	2.7228
2687	2.6156
2688	2.5343
2689	2.4348
2690	2.3561
2691	2.3052
2692	2.2668
2693	2.1982
2694	2.1827
2695	2.1678
2696	2.1606
2697	2.1581
2698	2.1571
2699	2.1578
2700	2.1584
2701	2.1587
2702	2.1571
2703	2.1541
2704	2.1498
2705	2.1435
2706	2.1364
2707	2.1291
2708	2.1208
2709	2.1131
2710	2.1056
2711	2.0985
2712	2.0916
2713	2.0851
2714	2.078
2715	2.0717
2716	2.0638
2717	2.0546
2718	2.0439
2719	2.0315
2720	2.0168
2721	1.9963
2722	1.9805
2723	1.9415
2724	1.9359
2725	1.9177
2726	1.9023
2727	1.8783
2728	1.8655
2729	1.8511
2730	1.8315
2731	1.8132
2732	1.795
2733	1.7762
2734	1.7565
2735	1.7359
2736	1.7142
2737	1.6916
2738	1.6685
2739	1.6455
2740	1.6233
2741	1.6004
2742	1.579
2743	1.5601
2744	1.5418
2745	1.5252
2746	1.5105
2747	1.4977
2748	1.4852
2749	1.4755
2750	1.4668
2751	1.4611
2752	1.4603
2753	1.4747
2754	1.46
2755	1.4599
2756	1.4702
2757	1.4951
2758	1.5264
2759	1.5668
2760	1.627
2761	1.6458
2762	1.6842
2763	1.7327
2764	1.8032
2765	1.8847
2766	1.9936
2767	2.1223
2768	2.2626
2769	25.454
2770	25.342
2771	25.233
2772	0.14531
2773	0.28233
2774	0.331
2775	0.30671
2776	0.2724
2777	0.25128
2778	0.24139
2779	0.24495
2780	0.26419
2781	0.29671
2782	0.33816
2783	0.40042
2784	0.41224
2785	0.44303
2786	0.47732
2787	0.51188
2788	0.54934
2789	0.5846
2790	0.62046
2791	0.65178
2792	0.6816
2793	0.71155
2794	0.74125
2795	0.76882
2796	0.79542
2797	0.82285
2798	0.84936
2799	0.87563
2800	0.90507
2801	0.92891
2802	0.95519
2803	0.98194
2804	1.0054
2805	1.0279
2806	1.047
2807	1.0622
2808	1.08
2809	1.0996
2810	1.1156
2811	1.1354
2812	1.1565
2813	1.1762
2814	1.1985
2815	1.2223
2816	1.2448
2817	1.269
2818	1.3022
2819	1.3163
2820	1.331
2821	1.3452
2822	1.3555
2823	1.3587
2824	1.3663
2825	1.3721
2826	1.379
2827	1.3875
2828	1.3983
2829	1.4066
2830	1.4149
2831	1.4261
2832	1.432
2833	1.439
2834	1.4461
2835	1.4473
2836	1.447
2837	1.4435
2838	1.428
2839	1.4062
2840	1.3809
2841	1.3466
2842	1.2823
2843	1.2449
2844	1.2104
2845	1.1784
2846	1.1454
2847	1.1182
2848	1.0964
2849	1.0772
2850	1.0738
2851	1.0836
2852	1.1005
2853	1.1424
2854	1.2053
2855	1.2882
2856	1.3947
2857	1.5208
2858	1.6702
2859	1.8349
2860	2.0107
2861	2.1957
2862	2.4054
2863	2.6254
2864	2.8654
2865	3.1336
2866	3.4254
2867	3.7341
2868	4.0645
2869	4.4137
2870	4.7677
2871	5.1277
2872	5.4799
2873	5.7922
2874	6.0488
2875	6.0849
2876	5.6724
2877	4.7273
2878	2.452
2879	3.8289
2880	4.6995
2881	5.8712
2882	7.5246
2883	10.75
2884	14.051
2885	15.483
2886	13.674
2887	9.7223
2888	6.2148
2889	4.3333
2890	4.1167
2891	4.4651
2892	5.2297
2893	5.2392
2894	5.6791
2895	6.2281
2896	6.4484
2897	6.5394
2898	6.6243
2899	6.5626
2900	6.3319
2901	6.6799
2902	7.4079
2903	7.4845
2904	7.7802
2905	8.2303
2906	8.3844
2907	8.6735
2908	8.9556
2909	9.3735
2910	9.5434
2911	9.7386
2912	9.9781
2913	10.359
2914	10.526
2915	10.852
2916	11.283
2917	11.519
2918	11.874
2919	12.279
2920	12.717
2921	13.118
2922	13.523
2923	13.966
2924	14.393
2925	14.747
2926	15.177
2927	15.607
2928	16.022
2929	16.46
2930	16.871
2931	17.229
2932	17.638
2933	18.07
2934	18.882
2935	19.283
2936	19.693
2937	20.122
2938	20.508
2939	20.881
2940	21.232
2941	21.562
2942	21.883
2943	22.175
2944	22.461
2945	22.757
2946	23.035
2947	23.286
2948	23.523
2949	23.729
2950	23.928
2951	24.12
2952	24.32
2953	24.541
2954	24.776
2955	24.981
2956	25.141
2957	25.3
2958	25.419
2959	25.555
2960	25.694
2961	25.809
2962	25.805
2963	25.898
2964	25.812
2965	25.789
2966	25.737
2967	25.599
2968	25.447
2969	25.295
2970	25.03
2971	24.785
2972	24.498
2973	24.237
2974	23.809
2975	23.382
2976	22.882
2977	22.708
2978	22.412
2979	22.015
2980	21.681
2981	21.336
2982	20.985
2983	20.658
2984	20.301
2985	19.981
2986	19.613
2987	19.211
2988	18.75
2989	18.542
2990	18.169
2991	17.785
2992	17.395
2993	16.994
2994	16.584
2995	16.165
2996	15.742
2997	15.313
2998	14.881
2999	14.445
3000	14.004
3001	13.562
3002	13.119
3003	12.677
3004	12.23
3005	11.778
3006	11.347
3007	10.958
3008	10.609
3009	10.295
3010	9.9993
3011	9.7246
3012	9.5026
3013	9.3644
3014	9.3169
3015	9.3775
3016	9.5087
3017	9.6983
3018	9.9529
3019	10.333
3020	10.825
3021	11.348
3022	11.951
3023	12.625
3024	13.374
3025	14.182
3026	15.033
3027	15.92
3028	16.824
3029	17.784
3030	18.802
3031	19.849
3032	20.899
3033	21.938
3034	23.029
3035	24.168
3036	25.349
3037	26.533
3038	27.748
3039	29.016
3040	30.414
3041	31.99
3042	33.829
3043	36.135
3044	39.197
3045	44.19
3046	22.421
3047	45.663
3048	44.628
3049	39.814
3050	36.903
3051	34.486
3052	32.478
3053	30.818
3054	29.361
3055	27.959
3056	26.664
3057	25.497
3058	24.44
3059	23.533
3060	22.576
3061	21.314
3062	20.847
3063	19.862
3064	18.94
3065	18.085
3066	17.299
3067	16.578
3068	15.317
3069	14.77
3070	14.28
3071	13.846
3072	13.486
3073	13.191
3074	12.958
3075	12.806
3076	12.73
3077	12.635
3078	12.633
3079	12.715
3080	12.82
3081	12.957
3082	13.143
3083	13.379
3084	13.646
3085	13.922
3086	14.181
3087	14.456
3088	14.736
3089	15.026
3090	15.325
3091	15.61
3092	15.894
3093	16.195
3094	16.502
3095	16.815
3096	17.136
3097	17.456
3098	17.773
3099	18.086
3100	18.389
3101	18.681
3102	18.971
3103	19.26
3104	19.544
3105	19.822
3106	20.092
3107	20.354
3108	20.61
3109	20.864
3110	21.112
3111	21.342
3112	21.541
3113	21.734
3114	21.964
3115	22.202
3116	22.484
3117	22.811
3118	23.155
3119	23.46
3120	23.772
3121	24.075
3122	24.348
3123	24.595
3124	24.824
3125	25.034
3126	25.221
3127	25.391
3128	25.543
3129	25.679
3130	25.903
3131	25.993
3132	26.07
3133	26.137
3134	26.192
3135	26.239
3136	26.276
3137	26.309
3138	26.34
3139	26.348
3140	26.354
3141	26.349
3142	26.347
3143	26.331
3144	26.317
3145	26.299
3146	26.256
3147	26.239
3148	26.208
3149	26.156
3150	26.131
3151	26.096
3152	26.044
3153	26.006
3154	25.981
3155	25.919
3156	25.899
3157	25.871
3158	25.821
3159	25.798
3160	25.771
3161	25.753
3162	25.731
3163	25.723
3164	25.694
3165	25.677
3166	25.646
3167	25.627
3168	25.618
3169	25.599
3170	25.597
3171	25.579
3172	25.57
3173	25.555
3174	25.544
3175	25.548
3176	25.533
3177	25.534
3178	25.522
3179	25.52
3180	25.508
3181	25.507
3182	25.509
3183	25.507
3184	25.502
3185	25.496
3186	25.499
3187	25.499
3188	25.503
3189	25.5
3190	25.51
3191	25.502
3192	25.501
3193	25.502
3194	25.507
3195	25.504
3196	25.509
3197	25.511
3198	25.51
3199	25.515
3200	25.515
3201	25.514
3202	25.527
3203	25.522
3204	25.531
3205	25.526
3206	25.529
3207	25.527
3208	25.53
3209	25.536
3210	25.532
3211	25.542
3212	25.539
3213	25.545
3214	25.54
3215	25.543
3216	25.545
3217	25.551
3218	25.548
3219	25.55
3220	25.55
3221	25.55
3222	25.554
3223	25.553
3224	25.55
3225	25.554
3226	25.549
3227	25.54
3228	25.541
3229	25.533
3230	25.534
3231	25.526
3232	25.536
3233	25.522
3234	25.515
3235	25.512
3236	25.504
3237	25.503
3238	25.493
3239	25.493
3240	25.481
3241	25.486
3242	25.483
3243	25.485
3244	25.506
3245	25.527
3246	25.57
3247	3.3841
3248	12.979
3249	3.0809
3250	11.265
3251	6.75
3252	3.8435
3253	6.4339
3254	8.358
3255	12.28
3256	17.448
3257	9.1211
3258	16.572
3259	19.271
3260	3.0638
3261	0.51927
3262	11.667
3263	1.5296
3264	0.49105
3265	20.338
3266	1.5003
3267	8.7785
3268	23.924
3269	25.64
3270	27.644
3271	0.74192
3272	1.0492
3273	19.96
3274	1.2345
3275	26.198
3276	25.375
3277	25.387
3278	25.411
3279	25.409
3280	1.778
3281	1.6702
3282	9.7008
3283	4.4594
3284	8.5964
3285	1.1699
3286	1.3672
3287	25.936
3288	26.3
3289	25.683
3290	25.408
3291	25.434
3292	1.1162
3293	1.3225
3294	23.395
3295	18.083
3296	0.94924
3297	25.455
3298	26.149
3299	26.037
3300	25.91
3301	25.771
3302	25.384
3303	25.411
3304	25.395
3305	22.854
3306	12.215
3307	1.0962
3308	15.337
3309	2.4567
3310	24.205
3311	25.41
3312	25.382
3313	25.422
3314	25.585
3315	26.201
3316	2.0015
3317	24.687
3318	2.1294
3319	18.24
3320	17.501
3321	1.7314
3322	20.688
3323	18.656
3324	13.821
3325	26.166
3326	26.037
3327	25.894
3328	25.755
3329	25.629
3330	25.279
3331	25.278
3332	25.282
3333	25.307
3334	25.321
3335	25.324
3336	25.324
3337	25.321
3338	16.629
3339	1.3273
3340	1.8256
3341	1.1432
3342	0.53696
3343	5.4753
3344	12.797
3345	11.387
3346	16.416
3347	23.57
3348	20.564
3349	8.8201
3350	12.899
3351	6.5446
3352	1.5234
3353	2.6024
3354	1.3355
3355	25.426
3356	24.478
3357	14.896
3358	15.176
3359	25.924
3360	25.293
3361	13.378
3362	19.252
3363	1.1302
3364	4.9219
3365	14.92
3366	25.387
3367	21.919
3368	9.3944
3369	1.4582
3370	21.443
3371	21.525
3372	15.342
3373	0.54757
3374	9.2759
3375	23.66
3376	13.803
3377	24.04
3378	1.6349
3379	4.3435
3380	1.5051
3381	23.596
3382	0.67802
3383	11.803
3384	5.3545
3385	45.568
3386	1.1241
3387	5.6716
3388	1.131
3389	2.8845
3390	1.2027
3391	18.339
3392	1.2794
3393	12.873
3394	16.687
3395	20.694
3396	1.8683
3397	1.7546
3398	21.176
3399	22.86
3400	14.156
3401	2.1144
3402	18.829
3403	23.638
3404	15.695
3405	19.075
3406	10.783
3407	22.091
3408	20.055
3409	11.656
3410	25.391
3411	27.381
3412	26.985
3413	5.6367
3414	0.7822
3415	1.2389
3416	17.981
3417	25.385
3418	13.565
3419	7.3308
3420	5.7656
3421	16.015
3422	23.066
3423	1.5357
3424	25.323
3425	1.5766
3426	10.574
3427	21.669
3428	23.436
3429	10.774
3430	23.154
3431	6.6617
3432	18.848
3433	0.46618
3434	11.25
3435	5.6668
3436	1.2305
3437	23.698
3438	0.68756
3439	1.1922
3440	23.225
3441	1.2208
3442	17.752
3443	20.683
3444	1.3642
3445	1.1882
3446	21.585
3447	7.6446
3448	8.4509
3449	21.095
3450	22.38
3451	14.221
3452	10.704
3453	20.213
3454	19.974
3455	5.4583
3456	13.868
3457	12.01
3458	12.971
3459	14.898
3460	2.7368
3461	1.6599
3462	3.7639
3463	0.6256
3464	12.868
3465	10.74
3466	15.458
3467	1.2138
3468	5.1458
3469	24.442
3470	23.451
3471	11.299
3472	11.409
3473	25.113
3474	13.616
3475	15.378
3476	18.44
3477	15.368
3478	20.156
3479	0.84176
3480	15.341
3481	1.4289
3482	1.8101
3483	12.24
3484	1.3734
3485	1.3622
3486	2.2142
3487	23.34
3488	11.169
3489	4.3859
3490	5.4973
3491	3.7662
3492	16.137
3493	1.3157
3494	1.8418
3495	1.0131
3496	7.2122
3497	3.7387
3498	15.584
3499	21.371
3500	11.125
3501	1.526
3502	22.537
3503	12.944
3504	14.734
3505	1.4297
3506	20.71
3507	10.095
3508	13.013
3509	21.59
3510	20.843
3511	12.88
3512	18.721
3513	19.28
3514	0.76704
3515	18.32
3516	5.4799
3517	12.161
3518	26.294
3519	25.523
3520	25.383
3521	25.39
3522	25.435
3523	25.437
3524	25.433
3525	29.934
3526	16.661
3527	12.111
3528	7.7189
3529	2.8128
3530	2.8408
3531	1.6937
3532	12.734
3533	8.8861
3534	25.459
3535	23.346
3536	16.866
3537	1.8808
3538	11.911
3539	20.934
3540	1.324
3541	22.881
3542	12.102
3543	25.359
3544	22.239
3545	14.571
3546	6.3416
3547	21.958
3548	23.422
3549	24.534
3550	21.831
3551	19.696
3552	14.516
3553	15.916
3554	11.162
3555	13.336
3556	23.98
3557	9.3253
3558	14.912
3559	0.88018
3560	14.486
3561	19.021
3562	15.376
3563	21.723
3564	1.5274
3565	11.218
3566	1.7977
3567	1.6782
3568	23.306
3569	1.0656
3570	5.7432
3571	24.304
3572	16.858
3573	19.424
3574	14.188
3575	24.878
3576	18.091
3577	24.593
3578	15.082
3579	1.1606
3580	24.776
3581	8.5182
3582	15.401
3583	3.2924
3584	0.60244
3585	0.87374
3586	9.436
3587	0.74668
3588	1.0972
3589	0.8079
3590	1.1071
3591	0.95973
3592	22.293
3593	1.3203
3594	1.1134
3595	1.2364
3596	1.255
3597	4.0154
3598	1.7112
3599	2.4441
3600	13.864
3601	18.46
3602	21.604
3603	6.1455
3604	16.486
3605	18.793
3606	1.8161
3607	1.3587
3608	1.3556
3609	15.92
3610	25.404
3611	25.396
3612	25.447
3613	24.697
3614	25.127
3615	6.0725
3616	16.462
3617	15.281
3618	6.2031
3619	10.935
3620	19.8
3621	2.2258
3622	1.3136
3623	25.729
3624	26.097
3625	25.967
3626	25.846
3627	25.733
3628	15.84
3629	15.51
3630	18.829
3631	1.2975
3632	13.731
3633	0.40576
3634	9.174
3635	23.325
3636	1.4255
3637	24.766
3638	8.0176
3639	16.69
3640	2.647
3641	24.803
3642	26.092
3643	25.634
3644	25.429
3645	16.651
3646	17.292
3647	10.974
3648	12.046
3649	23.892
3650	16.812
3651	10.072
3652	24.847
3653	24.773
3654	24.536
3655	19.262
3656	12.587
3657	23.837
3658	5.3846
3659	24.014
3660	0.73543
3661	11.916
3662	1.5898
3663	1.1009
3664	4.9444
3665	19.327
3666	6.5701
3667	13.357
3668	14.381
3669	13.847
3670	17.806
3671	8.4656
3672	19.838
3673	7.7903
3674	25.797
3675	26.327
3676	26.288
3677	26.179
3678	26.067
3679	25.955
3680	25.848
3681	25.656
3682	25.556
3683	25.509
3684	25.504
3685	25.511
3686	25.532
3687	25.23
3688	25.548
3689	25.551
3690	25.548
3691	10.251
3692	18.853
3693	14.869
3694	10.612
3695	11.733
3696	20.495
3697	14.154
3698	12.354
3699	13.084
3700	22.119
3701	9.93
3702	11.281
3703	20.425
3704	8.0375
3705	11.981
3706	20.31
3707	17.477
3708	16.278
3709	21.19
3710	5.6537
3711	1.21
3712	1.94
3713	17.388
3714	19.06
3715	15.991
3716	12.138
3717	0.99289
3718	0.75334
3719	15.959
3720	16.394
3721	21.819
3722	1.4721
3723	1.529
3724	1.3351
3725	1.391
3726	11.49
3727	22.71
3728	19.227
3729	23.109
3730	20.341
3731	13.017
3732	1.2988
3733	0.70683
3734	0.89911
3735	0.74192
3736	23.493
3737	21.173
3738	4.9313
3739	13.631
3740	12.6
3741	18.661
3742	15.052
3743	14.596
3744	13.522
3745	14.744
3746	13.635
3747	15.148
3748	21.294
3749	21.521
3750	20.594
3751	20.87
3752	14.794
3753	14.622
3754	16.137
3755	15.904
3756	18.239
3757	17.86
3758	14.555
3759	13.873
3760	11.426
3761	10.783
3762	12.263
3763	12.368
3764	15.048
3765	14.983
3766	17.921
3767	17.597
3768	21.076
3769	19.69
3770	6.2659
3771	6.6431
3772	6.046
3773	6.4333
3774	18.376
3775	18.12
3776	19.485
3777	19.264
3778	11.996
3779	9.7759
3780	3.2818
3781	3.7937
3782	3.0897
3783	3.5911
3784	2.9139
3785	3.3992
3786	2.7493
3787	3.2197
3788	21.673
3789	20.678
3790	16.947
3791	16.315
3792	11.497
3793	11.931
3794	8.2606
3795	8.6336
3796	24.692
3797	21.812
3798	13.628
3799	14.999
3800	13.776
3801	12.205
3802	13.173
3803	13.515
3804	14.081
3805	14.115
3806	10.187
3807	9.6817
3808	10.897
3809	11.234
3810	12.25
3811	12.408
3812	13.475
3813	13.429
3814	14.479
3815	14.248
3816	1.7841
3817	2.1197
3818	1.7242
3819	2.0487
3820	1.679
3821	1.9962
3822	13.466
3823	13.6
3824	13.742
3825	13.928
3826	13.972
3827	14.218
3828	14.123
3829	14.547
3830	12.466
3831	12.472
3832	14.853
3833	14.657
3834	17.229
3835	16.76
3836	22.167
3837	22.274
3838	21.077
3839	21.052
3840	8.9906
3841	16.089
3842	15.778
3843	16.816
3844	11.486
3845	11.848
3846	11.448
3847	11.79
3848	22.005
3849	21.777
3850	22.632
3851	22.45
3852	23.31
3853	23.11
3854	17.34
3855	17.088
3856	18.603
3857	18.382
3858	20.106
3859	19.904
3860	19.092
3861	18.879
3862	20.088
3863	19.912
3864	21.395
3865	21.253
3866	13.058
3867	13.333
3868	13.277
3869	13.417
3870	13.508
3871	13.512
3872	13.826
3873	13.689
3874	13.302
3875	13.286
3876	12.638
3877	12.727
3878	4.9102
3879	5.3038
3880	4.2468
3881	4.8159
3882	3.6841
3883	4.3482
3884	13.155
3885	13.284
3886	13.594
3887	13.564
3888	13.781
3889	13.582
3890	13.825
3891	13.461
3892	7.5854
3893	7.3362
3894	1.2786
3895	10.791
3896	21.083
3897	9.6477
3898	18.939
3899	19.203
3900	17.357
3901	17.62
3902	15.962
3903	16.242
3904	19.618
3905	19.901
3906	20.043
3907	20.296
3908	20.587
3909	20.821
3910	21.222
3911	21.441
3912	10.078
3913	9.8446
3914	11.67
3915	11.602
3916	13.029
3917	13.121
3918	17.603
3919	17.228
3920	16.94
3921	16.427
3922	15.943
3923	9.6685
3924	9.9268
3925	16.161
3926	15.67
3927	14.728
3928	0.35525
3929	0.74293
3930	2.6133
3931	2.6859
3932	0.74468
3933	0.26646
3934	1.3771
3935	0.95614
3936	1.8641
3937	1.5161
3938	2.2606
3939	1.951
3940	2.3536
3941	5.0229
3942	5.2891
3943	4.1517
3944	4.6661
3945	3.9961
3946	4.3022
3947	3.6975
3948	3.8438
3949	3.2797
3950	3.3805
3951	2.8259
3952	3.0901
3953	2.5715
3954	3.1523
3955	2.6253
3956	3.577
3957	3.1216
3958	4.2019
3959	3.7548
3960	4.8601
3961	4.4324
3962	5.4477
3963	5.0599
3964	5.9177
3965	5.5661
3966	6.2566
3967	5.9346
3968	6.4706
3969	6.1716
