Node Number	Equivalent (von-Mises) Stress (MPa)
2037	19.209
2038	19.212
2039	19.214
2040	19.218
2041	19.223
2042	19.218
2043	19.219
2044	19.246
2045	19.223
2046	19.224
2047	19.222
2048	19.217
2049	19.21
2050	19.205
2051	19.189
2052	19.187
2053	19.192
2054	19.195
2055	19.185
2056	19.179
2057	19.178
2058	1.5026
2059	19.263
2060	2.5928
2061	19.264
2062	19.103
2063	19.183
2064	1.0729
2065	7.2906
2066	3.712
2067	19.096
2068	19.104
2069	19.103
2070	19.101
2071	19.118
2072	19.103
2073	19.119
2074	19.123
2075	19.117
2076	19.133
2077	19.143
2078	19.148
2079	19.152
2080	19.159
2081	19.159
2082	19.157
2083	19.157
2084	19.156
2085	19.153
2086	19.156
2087	19.149
2088	19.15
2089	19.146
2090	19.144
2091	19.147
2092	19.146
2093	19.141
2094	19.143
2095	19.148
2096	19.141
2097	19.144
2098	19.138
2099	19.134
2100	19.139
2101	19.135
2102	19.136
2103	19.136
2104	19.132
2105	19.143
2106	19.149
2107	19.15
2108	19.162
2109	19.157
2110	19.162
2111	19.179
2112	19.171
2113	19.18
2114	19.17
2115	19.2
2116	19.192
2117	19.219
2118	19.211
2119	19.238
2120	19.232
2121	19.26
2122	19.271
2123	19.267
2124	19.301
2125	19.326
2126	19.317
2127	19.344
2128	19.377
2129	19.399
2130	19.429
2131	19.455
2132	19.501
2133	19.543
2134	19.573
2135	19.603
2136	19.641
2137	19.647
2138	19.684
2139	19.701
2140	19.711
2141	19.706
2142	19.658
2143	19.696
2144	19.639
2145	19.648
2146	19.624
2147	19.566
2148	19.475
2149	19.366
2150	19.232
2151	19.053
2152	18.858
2153	18.624
2154	18.323
2155	17.797
2156	17.98
2157	17.336
2158	17.588
2159	16.853
2160	17.091
2161	16.617
2162	16.15
2163	15.418
2164	15.638
2165	15.06
2166	15.226
2167	14.905
2168	14.553
2169	14.03
2170	14.193
2171	13.846
2172	13.31
2173	13.139
2174	12.767
2175	12.393
2176	11.88
2177	12.033
2178	11.756
2179	11.449
2180	11.123
2181	10.899
2182	10.547
2183	10.662
2184	10.46
2185	10.358
2186	10.305
2187	10.418
2188	10.36
2189	10.511
2190	10.779
2191	11.138
2192	11.601
2193	12.176
2194	12.895
2195	13.677
2196	15.031
2197	14.55
2198	16.13
2199	15.566
2200	17.398
2201	16.754
2202	18.027
2203	19.414
2204	22.167
2205	21.167
2206	23.114
2207	22.08
2208	18.123
2209	16.471
2210	22.776
2211	21.891
2212	21.136
2213	22.135
2214	20.239
2215	18.571
2216	17.097
2217	15.641
2218	13.829
2219	14.34
2220	13.195
2221	13.487
2222	12.292
2223	12.748
2224	11.368
2225	11.825
2226	10.916
2227	10.087
2228	9.4156
2229	8.8227
2230	8.227
2231	8.0352
2232	7.9869
2233	7.9447
2234	7.9934
2235	8.2848
2236	8.153
2237	8.6474
2238	8.4827
2239	9.005
2240	8.8295
2241	9.1452
2242	9.7252
2243	9.4717
2244	9.9705
2245	10.445
2246	10.936
2247	11.399
2248	12.081
2249	11.851
2250	12.316
2251	12.765
2252	13.208
2253	13.679
2254	14.439
2255	14.185
2256	14.979
2257	14.697
2258	15.952
2259	16.81
2260	16.535
2261	17.042
2262	17.628
2263	17.462
2264	17.916
2265	17.784
2266	18.058
2267	18.204
2268	18.176
2269	18.238
2270	18.152
2271	18.17
2272	18.14
2273	18.145
2274	18.
2275	17.839
2276	17.58
2277	17.696
2278	17.41
2279	17.081
2280	16.579
2281	16.763
2282	16.416
2283	16.011
2284	15.63
2285	15.084
2286	14.373
2287	14.602
2288	13.839
2289	14.081
2290	13.321
2291	13.603
2292	12.714
2293	13.03
2294	12.423
2295	11.464
2296	11.782
2297	10.873
2298	11.159
2299	10.385
2300	10.618
2301	9.838
2302	10.121
2303	9.5804
2304	8.885
2305	9.118
2306	8.362
2307	8.6428
2308	8.0787
2309	7.5564
2310	6.6806
2311	6.9247
2312	6.377
2313	5.7444
2314	5.1944
2315	4.8581
2316	4.0763
2317	3.1294
2318	3.5702
2319	3.3454
2320	5.6935
2321	9.5753
2322	12.141
2323	9.9398
2324	4.7902
2325	6.4265
2326	3.8111
2327	2.4939
2328	4.1845
2329	4.8563
2330	4.8129
2331	4.7979
2332	4.4661
2333	3.9914
2334	3.508
2335	3.0037
2336	2.5461
2337	2.1522
2338	1.637
2339	1.787
2340	1.4642
2341	1.2319
2342	1.0141
2343	0.84863
2344	0.76478
2345	0.73874
2346	0.76106
2347	0.75079
2348	0.76778
2349	0.78096
2350	0.81847
2351	0.86389
2352	0.90168
2353	0.90437
2354	0.92742
2355	0.95001
2356	0.95717
2357	0.9459
2358	0.96596
2359	0.97349
2360	0.90273
2361	0.94902
2362	0.92513
2363	0.8786
2364	0.87547
2365	0.84926
2366	0.83646
2367	0.81031
2368	0.80644
2369	0.77779
2370	0.77622
2371	0.75289
2372	0.71893
2373	0.69635
2374	0.67356
2375	0.60903
2376	0.61067
2377	0.57448
2378	0.5628
2379	0.4841
2380	0.44895
2381	0.35363
2382	0.29586
2383	0.31074
2384	0.29373
2385	0.37691
2386	0.51485
2387	19.342
2388	19.113
2389	0.59534
2390	19.196
2391	19.267
2392	1.9172
2393	2.974
2394	8.4909
2395	19.345
2396	19.342
2397	19.332
2398	19.34
2399	19.341
2400	19.344
2401	19.356
2402	19.357
2403	19.347
2404	19.345
2405	19.34
2406	19.352
2407	19.35
2408	19.355
2409	19.361
2410	19.359
2411	19.363
2412	19.362
2413	19.364
2414	19.369
2415	19.365
2416	19.369
2417	19.365
2418	19.367
2419	19.374
2420	19.359
2421	19.35
2422	19.362
2423	19.362
2424	19.362
2425	19.357
2426	19.349
2427	19.353
2428	19.349
2429	19.347
2430	19.348
2431	19.347
2432	19.344
2433	19.345
2434	19.342
2435	19.334
2436	19.343
2437	19.345
2438	19.338
2439	19.338
2440	19.334
2441	19.336
2442	19.33
2443	19.334
2444	19.331
2445	19.334
2446	19.328
2447	19.33
2448	19.337
2449	19.338
2450	19.336
2451	19.328
2452	19.338
2453	19.336
2454	19.34
2455	19.336
2456	19.341
2457	19.347
2458	19.348
2459	19.356
2460	19.362
2461	19.346
2462	19.361
2463	19.371
2464	19.377
2465	19.388
2466	19.403
2467	19.409
2468	19.412
2469	19.419
2470	19.427
2471	19.438
2472	19.447
2473	19.462
2474	19.474
2475	19.494
2476	19.506
2477	19.523
2478	19.541
2479	19.553
2480	19.56
2481	19.576
2482	19.595
2483	19.619
2484	19.642
2485	19.643
2486	19.67
2487	19.698
2488	19.713
2489	19.738
2490	19.762
2491	19.789
2492	19.806
2493	19.827
2494	19.852
2495	19.882
2496	19.907
2497	19.901
2498	19.934
2499	19.956
2500	19.984
2501	19.995
2502	20.013
2503	20.026
2504	20.045
2505	20.061
2506	20.07
2507	20.088
2508	20.126
2509	20.037
2510	20.062
2511	20.079
2512	20.062
2513	20.04
2514	20.026
2515	20.04
2516	20.003
2517	19.964
2518	19.895
2519	19.89
2520	19.817
2521	19.786
2522	19.679
2523	19.587
2524	19.526
2525	19.443
2526	19.349
2527	19.214
2528	19.073
2529	18.931
2530	18.816
2531	18.72
2532	18.573
2533	18.372
2534	18.174
2535	17.814
2536	17.741
2537	17.734
2538	17.659
2539	17.35
2540	17.239
2541	17.133
2542	17.013
2543	16.877
2544	16.537
2545	16.366
2546	16.187
2547	16.062
2548	15.914
2549	15.723
2550	15.597
2551	15.451
2552	15.259
2553	15.07
2554	14.903
2555	14.712
2556	14.463
2557	13.973
2558	13.777
2559	13.567
2560	13.314
2561	13.065
2562	12.806
2563	12.54
2564	12.3
2565	12.055
2566	11.767
2567	11.46
2568	11.15
2569	10.844
2570	10.557
2571	10.295
2572	10.017
2573	9.7039
2574	9.0617
2575	8.7624
2576	8.4427
2577	8.1307
2578	7.8326
2579	7.545
2580	7.2582
2581	6.9655
2582	6.7599
2583	6.6047
2584	6.4544
2585	6.3423
2586	6.2421
2587	6.1689
2588	6.2169
2589	6.2022
2590	6.2795
2591	6.366
2592	6.4813
2593	6.6149
2594	6.7629
2595	6.9184
2596	7.2681
2597	7.5776
2598	7.8755
2599	8.2349
2600	8.2906
2601	8.1926
2602	8.3738
2603	8.6794
2604	8.6952
2605	8.4799
2606	8.2518
2607	8.1518
2608	8.184
2609	8.1765
2610	7.9577
2611	7.5385
2612	7.4077
2613	7.3276
2614	7.2663
2615	7.218
2616	7.1349
2617	7.1188
2618	7.1766
2619	7.2453
2620	7.3453
2621	7.4838
2622	7.6185
2623	7.6698
2624	7.8682
2625	8.2315
2626	8.571
2627	8.9175
2628	9.2228
2629	10.492
2630	10.845
2631	11.181
2632	11.479
2633	11.776
2634	12.416
2635	12.764
2636	13.115
2637	13.645
2638	13.993
2639	14.479
2640	14.833
2641	15.214
2642	15.503
2643	15.793
2644	16.025
2645	16.334
2646	16.536
2647	16.762
2648	17.338
2649	17.49
2650	17.669
2651	17.835
2652	18.222
2653	18.346
2654	18.374
2655	18.309
2656	18.459
2657	18.635
2658	18.8
2659	18.88
2660	18.884
2661	18.914
2662	18.904
2663	18.867
2664	18.77
2665	18.205
2666	17.899
2667	17.986
2668	18.214
2669	18.077
2670	18.147
2671	18.158
2672	18.213
2673	18.232
2674	18.236
2675	18.165
2676	18.081
2677	17.85
2678	17.728
2679	17.59
2680	17.431
2681	17.269
2682	17.083
2683	16.872
2684	16.647
2685	16.415
2686	16.197
2687	16.018
2688	15.848
2689	15.648
2690	15.462
2691	15.269
2692	15.066
2693	14.899
2694	14.74
2695	14.542
2696	14.328
2697	14.106
2698	13.636
2699	13.392
2700	13.148
2701	12.888
2702	12.655
2703	12.473
2704	12.307
2705	11.562
2706	11.298
2707	10.781
2708	10.571
2709	10.348
2710	10.057
2711	9.7586
2712	9.4835
2713	9.2321
2714	8.6702
2715	8.0333
2716	7.7101
2717	7.3931
2718	6.732
2719	6.3852
2720	6.0181
2721	5.6313
2722	5.2372
2723	4.8421
2724	4.4547
2725	4.0651
2726	3.6659
2727	2.8935
2728	2.3752
2729	2.0281
2730	2.1303
2731	2.3707
2732	1.8481
2733	1.7028
2734	1.7852
2735	2.0258
2736	2.4774
2737	2.9881
2738	3.9574
2739	4.625
2740	4.8116
2741	4.9115
2742	4.978
2743	4.9319
2744	4.7576
2745	4.629
2746	4.4895
2747	4.3108
2748	4.1517
2749	3.8085
2750	3.4563
2751	3.2828
2752	3.1734
2753	2.8377
2754	2.596
2755	2.4717
2756	2.3293
2757	2.2067
2758	2.132
2759	2.0501
2760	2.0158
2761	1.9221
2762	1.8704
2763	1.8374
2764	1.7911
2765	1.7678
2766	1.7448
2767	1.7301
2768	1.6901
2769	1.7117
2770	1.6548
2771	1.6541
2772	1.683
2773	1.6572
2774	1.6409
2775	1.6548
2776	1.6721
2777	1.6638
2778	1.6874
2779	1.6488
2780	1.6511
2781	1.6411
2782	1.6033
2783	1.5786
2784	1.5943
2785	1.5897
2786	1.5501
2787	1.5816
2788	1.5592
2789	1.6033
2790	1.5014
2791	1.5496
2792	1.4644
2793	1.4355
2794	1.4241
2795	1.3865
2796	1.4301
2797	1.3641
2798	1.3339
2799	1.3308
2800	1.2964
2801	1.3066
2802	1.2524
2803	1.2682
2804	1.2232
2805	1.2431
2806	1.2098
2807	1.2066
2808	1.2318
2809	1.2118
2810	1.2325
2811	1.2418
2812	1.2507
2813	1.2939
2814	1.3311
2815	1.4537
2816	1.4736
2817	1.5007
2818	1.6495
2819	1.7464
2820	1.8422
2821	1.9235
2822	2.1205
2823	8.828
2824	19.345
2825	19.131
2826	0.66926
2827	2.5597
2828	2.4775
2829	2.3359
2830	2.2371
2831	2.134
2832	2.0189
2833	1.9633
2834	1.8965
2835	1.853
2836	1.8327
2837	1.7726
2838	1.6728
2839	1.6455
2840	1.6435
2841	1.6449
2842	1.6334
2843	1.6371
2844	1.6231
2845	1.6332
2846	1.6359
2847	1.6695
2848	1.6837
2849	1.6735
2850	1.7186
2851	1.7142
2852	1.751
2853	1.8104
2854	1.8086
2855	1.8401
2856	1.8256
2857	1.8854
2858	1.906
2859	1.857
2860	1.9367
2861	1.9249
2862	1.9784
2863	1.9965
2864	1.9764
2865	2.038
2866	1.9994
2867	2.085
2868	2.0903
2869	2.1027
2870	2.1042
2871	2.1147
2872	2.1286
2873	2.1204
2874	2.1531
2875	2.1549
2876	2.1906
2877	2.1344
2878	2.1981
2879	2.1797
2880	2.1857
2881	2.1518
2882	2.1698
2883	2.1251
2884	2.1646
2885	2.1538
2886	2.1761
2887	2.1517
2888	2.147
2889	2.0928
2890	2.1396
2891	2.1726
2892	2.1353
2893	2.1463
2894	2.143
2895	2.1865
2896	2.1535
2897	2.1622
2898	2.1859
2899	2.2001
2900	2.245
2901	2.2517
2902	2.3226
2903	2.4241
2904	2.4591
2905	2.5272
2906	2.6456
2907	2.7229
2908	2.8763
2909	3.0156
2910	3.1415
2911	3.3018
2912	3.4338
2913	3.6369
2914	3.7729
2915	3.9809
2916	4.1637
2917	4.3463
2918	4.5167
2919	4.714
2920	4.8039
2921	4.9903
2922	5.1103
2923	5.2002
2924	5.2649
2925	5.2591
2926	5.1385
2927	4.9765
2928	4.7286
2929	4.4231
2930	4.032
2931	3.5712
2932	3.1432
2933	2.7555
2934	2.4527
2935	2.4207
2936	2.4833
2937	2.7194
2938	2.8867
2939	3.4477
2940	3.2345
2941	3.1073
2942	3.2682
2943	3.1873
2944	3.1889
2945	3.3078
2946	3.5174
2947	3.7941
2948	4.1174
2949	4.8233
2950	5.1952
2951	5.5719
2952	5.9468
2953	6.3126
2954	6.6675
2955	7.0131
2956	7.3519
2957	7.679
2958	8.0006
2959	8.3147
2960	8.6188
2961	8.9089
2962	9.1871
2963	9.4567
2964	9.7222
2965	9.9835
2966	10.234
2967	10.466
2968	10.693
2969	10.923
2970	11.157
2971	11.387
2972	11.617
2973	11.842
2974	12.047
2975	12.237
2976	12.436
2977	12.654
2978	12.882
2979	13.107
2980	13.331
2981	13.554
2982	13.783
2983	14.008
2984	14.23
2985	14.445
2986	14.652
2987	14.865
2988	15.083
2989	15.3
2990	15.515
2991	15.727
2992	15.932
2993	16.135
2994	16.362
2995	16.604
2996	16.837
2997	17.069
2998	17.306
2999	17.531
3000	17.775
3001	17.966
3002	18.177
3003	18.346
3004	18.541
3005	18.651
3006	18.788
3007	18.965
3008	19.062
3009	19.162
3010	19.162
3011	19.306
3012	19.386
3013	19.488
3014	19.531
3015	19.445
3016	19.448
3017	19.545
3018	19.662
3019	19.886
3020	19.976
3021	19.976
3022	19.96
3023	19.935
3024	19.897
3025	19.822
3026	19.699
3027	19.566
3028	19.457
3029	19.416
3030	19.345
3031	19.216
3032	19.042
3033	18.881
3034	18.717
3035	18.543
3036	18.367
3037	18.15
3038	17.884
3039	17.657
3040	17.443
3041	17.234
3042	17.052
3043	16.89
3044	16.654
3045	16.37
3046	16.08
3047	15.815
3048	15.583
3049	15.348
3050	15.032
3051	14.617
3052	14.265
3053	13.94
3054	13.59
3055	13.213
3056	12.832
3057	12.462
3058	12.095
3059	11.728
3060	11.34
3061	10.935
3062	10.529
3063	10.133
3064	9.7432
3065	9.3566
3066	8.9785
3067	8.6087
3068	8.2517
3069	7.922
3070	7.6252
3071	7.3865
3072	7.2111
3073	7.0765
3074	6.9977
3075	6.9883
3076	7.2029
3077	7.4007
3078	7.6349
3079	7.8959
3080	8.2195
3081	8.5601
3082	8.9054
3083	9.2576
3084	9.6142
3085	9.8679
3086	10.015
3087	10.038
3088	9.913
3089	9.658
3090	9.3631
3091	9.0643
3092	8.7179
3093	8.3074
3094	7.6317
3095	8.2926
3096	8.4964
3097	8.7122
3098	9.0316
3099	9.4461
3100	9.42
3101	9.818
3102	9.7457
3103	9.6792
3104	9.4781
3105	9.1543
3106	8.8538
3107	8.5015
3108	8.1262
3109	7.741
3110	7.3636
3111	7.0086
3112	6.7353
3113	6.5131
3114	6.1984
3115	6.0819
3116	6.0026
3117	5.9985
3118	6.0611
3119	6.183
3120	6.3528
3121	6.5736
3122	6.8419
3123	7.1374
3124	7.4543
3125	7.7882
3126	8.1339
3127	8.4851
3128	8.8376
3129	9.194
3130	9.5492
3131	9.8983
3132	10.234
3133	10.565
3134	10.892
3135	11.221
3136	11.55
3137	11.875
3138	12.19
3139	12.488
3140	12.77
3141	13.054
3142	13.332
3143	13.602
3144	13.867
3145	14.117
3146	14.35
3147	14.593
3148	14.837
3149	15.08
3150	15.3
3151	15.498
3152	15.696
3153	15.894
3154	16.074
3155	16.238
3156	16.417
3157	16.583
3158	16.737
3159	16.903
3160	17.07
3161	17.236
3162	17.389
3163	17.527
3164	17.653
3165	17.771
3166	17.89
3167	18.023
3168	18.158
3169	18.26
3170	18.332
3171	18.4
3172	18.492
3173	18.596
3174	18.825
3175	18.922
3176	19.06
3177	19.285
3178	19.338
3179	19.451
3180	19.516
3181	19.647
3182	19.75
3183	19.844
3184	19.926
3185	19.982
3186	20.037
3187	20.099
3188	20.189
3189	20.187
3190	20.217
3191	20.23
3192	20.26
3193	20.28
3194	20.292
3195	20.283
3196	20.286
3197	20.289
3198	20.283
3199	20.262
3200	20.231
3201	20.271
3202	20.243
3203	20.222
3204	20.202
3205	20.181
3206	20.148
3207	20.133
3208	20.108
3209	20.088
3210	20.055
3211	20.033
3212	20.006
3213	19.987
3214	19.962
3215	19.937
3216	19.907
3217	19.883
3218	19.865
3219	19.833
3220	19.803
3221	19.781
3222	19.76
3223	19.737
3224	19.714
3225	19.699
3226	19.681
3227	19.657
3228	19.637
3229	19.621
3230	19.61
3231	19.593
3232	19.576
3233	19.561
3234	19.551
3235	19.533
3236	19.52
3237	19.506
3238	19.496
3239	19.486
3240	19.478
3241	19.47
3242	19.464
3243	19.456
3244	19.444
3245	19.438
3246	19.435
3247	19.425
3248	19.418
3249	19.42
3250	19.421
3251	19.413
3252	19.414
3253	19.402
3254	19.403
3255	19.406
3256	19.403
3257	19.408
3258	19.398
3259	19.398
3260	19.4
3261	19.405
3262	19.401
3263	19.398
3264	19.394
3265	19.399
3266	19.4
3267	19.401
3268	19.397
3269	19.403
3270	19.401
3271	19.407
3272	19.406
3273	19.412
3274	19.417
3275	19.411
3276	19.412
3277	19.422
3278	19.418
3279	19.42
3280	19.423
3281	19.42
3282	19.424
3283	19.429
3284	19.427
3285	19.428
3286	19.435
3287	19.435
3288	19.438
3289	19.432
3290	19.435
3291	19.441
3292	19.44
3293	19.44
3294	19.442
3295	19.44
3296	19.441
3297	19.438
3298	19.438
3299	19.439
3300	19.438
3301	19.444
3302	19.434
3303	19.428
3304	19.429
3305	19.426
3306	19.425
3307	19.424
3308	19.43
3309	19.428
3310	19.423
3311	19.422
3312	19.422
3313	19.42
3314	19.43
3315	19.426
3316	19.426
3317	19.433
3318	8.0073
3319	2.7437
3320	19.336
3321	19.426
3322	8.996e-002
3323	0.1163
3324	0.10215
3325	0.12442
3326	0.16113
3327	0.22987
3328	0.28873
3329	0.37574
3330	0.47438
3331	0.52154
3332	0.57264
3333	0.64666
3334	0.70641
3335	0.72642
3336	0.79467
3337	0.84351
3338	0.86789
3339	0.92572
3340	0.94426
3341	0.99597
3342	1.0465
3343	1.075
3344	1.0585
3345	1.1218
3346	1.1489
3347	1.1951
3348	1.221
3349	1.2471
3350	1.2654
3351	1.3226
3352	1.2959
3353	1.3378
3354	1.2791
3355	1.3423
3356	1.3628
3357	1.3828
3358	1.3606
3359	1.4177
3360	1.4386
3361	1.4327
3362	1.4688
3363	1.4395
3364	1.4773
3365	1.4509
3366	1.4867
3367	1.4821
3368	1.5185
3369	1.471
3370	1.4999
3371	1.5529
3372	1.5224
3373	1.5506
3374	1.5212
3375	1.5264
3376	1.4668
3377	1.5269
3378	1.4777
3379	1.4942
3380	1.4675
3381	1.4857
3382	1.4332
3383	1.4274
3384	1.377
3385	1.3836
3386	1.3529
3387	1.2873
3388	1.2986
3389	1.2141
3390	1.1728
3391	1.1249
3392	1.0613
3393	1.0251
3394	0.95323
3395	0.9095
3396	0.83758
3397	0.77141
3398	0.736
3399	0.64053
3400	0.58317
3401	0.51412
3402	0.47857
3403	0.47809
3404	0.51127
3405	0.59326
3406	0.67153
3407	0.80815
3408	0.9474
3409	1.1328
3410	1.3089
3411	1.5257
3412	1.7117
3413	1.8914
3414	2.1388
3415	2.3865
3416	2.629
3417	2.8913
3418	3.1731
3419	3.4784
3420	3.771
3421	4.1065
3422	4.4175
3423	4.7187
3424	4.9792
3425	5.177
3426	5.3331
3427	5.2572
3428	5.0296
3429	4.4713
3430	3.9525
3431	4.4174
3432	5.7027
3433	6.9801
3434	7.9901
3435	10.618
3436	13.475
3437	16.464
3438	17.665
3439	16.148
3440	12.265
3441	8.4385
3442	5.5223
3443	4.1896
3444	3.9279
3445	4.3103
3446	4.2416
3447	4.4499
3448	5.0417
3449	5.2614
3450	5.3131
3451	5.5072
3452	5.355
3453	5.5943
3454	6.3715
3455	6.5817
3456	6.7828
3457	7.2452
3458	7.4315
3459	7.717
3460	7.9794
3461	8.3962
3462	8.5811
3463	8.7662
3464	8.992
3465	9.3509
3466	9.4593
3467	9.7197
3468	10.119
3469	10.286
3470	10.536
3471	11.188
3472	11.481
3473	11.759
3474	12.105
3475	12.709
3476	13.035
3477	13.35
3478	13.625
3479	13.922
3480	14.216
3481	14.463
3482	14.75
3483	15.016
3484	15.24
3485	15.508
3486	15.76
3487	16.018
3488	16.281
3489	16.693
3490	16.901
3491	17.066
3492	17.249
3493	17.419
3494	17.714
3495	17.864
3496	18.002
3497	18.104
3498	18.176
3499	18.25
3500	18.399
3501	18.506
3502	18.625
3503	18.713
3504	18.759
3505	18.784
3506	18.749
3507	18.812
3508	18.822
3509	18.772
3510	18.714
3511	18.604
3512	18.52
3513	18.379
3514	18.214
3515	18.049
3516	17.846
3517	17.587
3518	17.396
3519	17.113
3520	16.761
3521	16.483
3522	16.148
3523	15.85
3524	15.47
3525	15.206
3526	14.921
3527	14.654
3528	14.38
3529	13.84
3530	13.592
3531	13.352
3532	13.116
3533	12.866
3534	12.603
3535	12.353
3536	12.103
3537	11.849
3538	11.59
3539	11.328
3540	11.061
3541	10.79
3542	10.515
3543	10.239
3544	9.9634
3545	9.6907
3546	9.4203
3547	9.1495
3548	8.8918
3549	8.6659
3550	8.445
3551	8.2201
3552	7.999
3553	7.79
3554	7.5863
3555	7.415
3556	7.2808
3557	7.1777
3558	7.1064
3559	7.0751
3560	7.0767
3561	7.1156
3562	7.1759
3563	7.2677
3564	7.4045
3565	7.6124
3566	7.9003
3567	8.247
3568	8.6022
3569	8.9689
3570	9.367
3571	9.8154
3572	10.298
3573	10.811
3574	11.339
3575	11.884
3576	12.45
3577	13.05
3578	13.628
3579	14.144
3580	14.671
3581	15.284
3582	15.978
3583	16.73
3584	17.524
3585	18.346
3586	19.208
3587	20.136
3588	21.183
3589	22.4
3590	23.892
3591	25.833
3592	28.41
3593	32.628
3594	34.326
3595	16.793
3596	34.862
3597	33.481
3598	29.198
3599	26.582
3600	24.628
3601	23.125
3602	21.91
3603	20.878
3604	19.99
3605	19.197
3606	18.458
3607	17.747
3608	17.071
3609	16.435
3610	15.834
3611	15.267
3612	14.73
3613	14.222
3614	13.739
3615	13.27
3616	12.835
3617	12.42
3618	12.05
3619	11.708
3620	11.397
3621	11.115
3622	10.867
3623	10.652
3624	10.468
3625	10.311
3626	10.188
3627	10.099
3628	10.039
3629	10.009
3630	10.005
3631	10.031
3632	10.075
3633	10.139
3634	10.228
3635	10.337
3636	10.458
3637	10.584
3638	10.715
3639	10.865
3640	11.032
3641	11.203
3642	11.376
3643	11.544
3644	11.712
3645	11.892
3646	12.081
3647	12.275
3648	12.467
3649	12.661
3650	12.854
3651	13.043
3652	13.229
3653	13.415
3654	13.602
3655	13.787
3656	13.97
3657	14.149
3658	14.327
3659	14.504
3660	14.678
3661	14.851
3662	15.026
3663	15.204
3664	15.388
3665	15.595
3666	15.822
3667	16.066
3668	16.338
3669	16.576
3670	16.826
3671	17.087
3672	17.317
3673	17.512
3674	17.715
3675	17.894
3676	18.067
3677	18.23
3678	18.378
3679	18.52
3680	18.641
3681	18.762
3682	18.873
3683	18.967
3684	19.056
3685	19.138
3686	19.207
3687	19.283
3688	19.337
3689	19.382
3690	19.436
3691	19.475
3692	19.509
3693	19.542
3694	19.56
3695	19.577
3696	19.593
3697	19.612
3698	19.625
3699	19.63
3700	19.634
3701	19.638
3702	19.632
3703	19.634
3704	19.622
3705	19.614
3706	19.602
3707	19.59
3708	19.579
3709	19.577
3710	19.558
3711	19.544
3712	19.534
3713	19.515
3714	19.498
3715	19.483
3716	19.463
3717	19.448
3718	19.429
3719	19.41
3720	19.393
3721	19.379
3722	19.363
3723	19.351
3724	19.339
3725	19.325
3726	19.307
3727	19.293
3728	19.277
3729	19.264
3730	19.25
3731	19.235
3732	19.221
3733	19.214
3734	19.206
3735	19.194
3736	19.182
3737	19.175
3738	19.166
3739	19.159
3740	19.148
3741	19.141
3742	19.13
3743	19.123
3744	19.121
3745	19.115
3746	19.105
3747	19.11
3748	19.105
3749	19.099
3750	19.098
3751	19.093
3752	19.093
3753	19.087
3754	19.086
3755	19.085
3756	19.082
3757	19.076
3758	19.078
3759	19.077
3760	19.075
3761	19.073
3762	19.077
3763	19.078
3764	19.08
3765	19.082
3766	19.086
3767	19.079
3768	19.085
3769	19.084
3770	19.086
3771	19.09
3772	19.087
3773	19.09
3774	19.088
3775	19.094
3776	19.097
3777	19.09
3778	19.094
3779	19.093
3780	19.095
3781	19.099
3782	19.096
3783	19.089
3784	19.1
3785	19.095
3786	19.094
3787	19.093
3788	19.085
3789	19.087
3790	19.084
3791	19.082
3792	19.077
3793	19.071
3794	19.068
3795	19.059
3796	19.048
3797	19.049
3798	19.048
3799	19.041
3800	19.031
3801	19.026
3802	19.022
3803	19.017
3804	19.027
3805	19.022
3806	19.035
3807	19.064
3808	19.102
3809	6.098
3810	2.2332
3811	6.0108
3812	2.4208
3813	4.099
3814	7.4475
3815	4.0784
3816	4.5957
3817	13.389
3818	1.2181
3819	7.971
3820	0.96997
3821	4.5247
3822	8.252
3823	13.931
3824	16.037
3825	1.4215
3826	12.681
3827	9.8065
3828	13.485
3829	9.0136
3830	14.412
3831	1.074
3832	9.4225
3833	16.252
3834	19.222
3835	19.26
3836	19.279
3837	19.27
3838	19.308
3839	17.927
3840	19.263
3841	19.305
3842	14.077
3843	0.42759
3844	0.93269
3845	2.2019
3846	17.057
3847	0.97944
3848	10.819
3849	0.89664
3850	2.3492
3851	19.265
3852	1.2073
3853	19.266
3854	19.283
3855	19.273
3856	19.275
3857	16.96
3858	0.83166
3859	1.6649
3860	1.1049
3861	11.048
3862	19.937
3863	19.654
3864	19.774
3865	19.257
3866	19.536
3867	19.292
3868	19.493
3869	19.288
3870	19.369
3871	3.042
3872	17.767
3873	1.0107
3874	17.695
3875	10.033
3876	17.815
3877	2.2227
3878	11.881
3879	19.865
3880	19.84
3881	19.439
3882	19.135
3883	19.29
3884	19.591
3885	19.452
3886	19.292
3887	19.352
3888	19.879
3889	19.655
3890	19.312
3891	19.322
3892	15.867
3893	9.3427
3894	14.115
3895	17.01
3896	9.5307
3897	10.065
3898	0.79472
3899	1.382
3900	7.831
3901	1.2426
3902	13.078
3903	15.658
3904	8.9694
3905	17.761
3906	0.97551
3907	10.877
3908	1.6075
3909	15.76
3910	2.0472
3911	0.93961
3912	11.649
3913	4.3465
3914	1.6658
3915	15.453
3916	8.8115
3917	0.87445
3918	7.2293
3919	11.836
3920	17.529
3921	7.5001
3922	4.2287
3923	12.312
3924	0.75736
3925	3.5032
3926	14.18
3927	19.145
3928	9.1366
3929	0.77929
3930	12.088
3931	7.0654
3932	15.27
3933	0.84131
3934	0.92617
3935	2.6984
3936	18.112
3937	1.3305
3938	4.8193
3939	18.032
3940	12.297
